subject	run	tr	trial_type	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24
sub-06	UA	0.5	incoherent	0.04301959500103645	0.34344998169446594	0.06299673768784345	0.06411008985187923	0.05985421326030958	-0.08363711930784783	-0.03264796603428705	0.08707999687907544	0.0019655758309454715	-0.14897373219317295	0.03748463369349642	-0.011648081658684117	-0.1988144219656055	-0.2485430221171948	0.054781773124149835	0.18378251317227548	0.11620792949046252	0.3254617198738868	0.3556793744720555	0.3912762641859386	0.3815979512240847	0.3654454244512562	0.14583747905239625	0.36899946580135934	0.3200374810486043
sub-06	UA	0.5	incoherent	0.44850009485610953	0.5679221671496427	0.6003940732547629	0.6351583023318084	0.6454485397111288	0.6244986670706857	0.6270358473617308	0.5847015391583646	0.3097821959639519	0.19658239486900606	0.31489966167771605	0.592833307455357	0.6430006796975323	0.6925725711663991	0.6208466305776668	0.5799496680613059	0.5729830928172898	0.6256990358806971	0.6126335662804243	0.44570821925297976	0.4109698687760379	0.36226530576793686	0.38948986024326193	0.4405165153727391	0.42370543321250065
sub-06	UA	0.5	incoherent	0.6012379329825293	0.6436246741702548	0.6602294048753847	0.7408324645111849	0.5904464959509963	0.5980629409195005	0.6675544170174712	0.554749737798345	0.2656904285067801	0.4413647070069039	0.5899449266879768	0.6216357965264473	0.4641214779420743	0.4798664652431727	0.4851829290248136	0.4574874440539043	0.5252519509119151	0.4845392340068443	0.5145663794346839	0.5891961128095694	0.5483387813328109	0.44446820986756713	0.1646869789131818	-0.05432057799285498	-0.10744505574472393
sub-06	UA	0.5	incoherent	0.32624724191762355	0.4671455543517411	0.42832910944615055	0.4125662807603495	0.3714790931874552	0.48930975005201655	0.644527341341433	0.6543488147126642	0.592666460064473	0.5399448272463658	0.5440495518215366	0.6464411169508919	0.9124761143677849	0.8939685466294219	0.9401752028117637	0.9407199208091491	0.9413374638762104	0.9237335933980576	0.8476111783769272	0.8148402748761598	0.7662633518562805	0.6776291892595712	0.5293740769420132	0.5502672715960434	0.463986198944387
sub-06	UA	0.5	incoherent	0.009508703895774843	0.3370710633378578	0.35711772342681786	0.3673818557642922	0.36695851243079675	0.2963156039250113	0.3222379394232514	0.38403759662497916	0.39925702103042227	0.37863052968857885	0.47182901934494964	0.6170034250181176	0.7328091167989901	0.7020818203791696	0.6978725302033204	0.6588723059868766	0.5690441546220537	0.6304885893094213	0.6687976844441339	0.6941494741961208	0.5992096515047061	0.6126086208531614	0.7422654884058459	0.6501698143567858	0.4280492651187273
sub-07	AA	0.5	incoherent	0.32742564348551834	0.43577873115254084	0.4530161492062743	0.4529253523896428	0.3738113640944961	0.23399313179635792	0.22449499763471112	0.3348068740044558	0.3976003001945657	0.39924109912348754	0.36298563735793893	0.3814156113459217	0.4172012097098554	0.3279547902175358	0.24364712760278173	0.2741849487424037	0.27178757703010287	0.49194511511632827	0.29580016669488207	0.4718552869867255	0.5249837549113429	0.27906361590930573	0.3140054587740373	0.268392060681805	0.4307080768296201
sub-07	UA	0.5	incoherent	0.3087184884821484	0.7612062553565879	0.6688529075889914	0.6764451316982746	0.6602198654685988	0.6789433086868422	0.6588557917279129	0.5352500924863856	0.651008993581938	0.32578260317858027	0.15571399440701528	0.4467418721147862	0.37242168036515183	0.2723217040438691	0.4912776173141971	0.4860774536368177	0.5143563796887024	0.48518790639242393	0.4375155598326921	0.49632753751545783	0.3463041427865635	0.38610923568557115	0.4913883498375447	0.327529811093391	0.3316935332365827
sub-10	AA	0.5	incoherent	0.37569067974109005	0.3803445433519618	0.41572933558823766	0.47089753534648365	0.3840877145065124	0.4033103562862929	0.41335331556617777	0.43972097971805685	0.4687959737437416	0.6196989654961201	0.37061960159347374	0.3783444873821198	-0.1435526506867522	-0.1688062484244987	0.11821571626216962	0.07475071211343731	0.28799951836919785	0.3536761131216793	0.3170297206851115	0.3629208182920186	0.4623967807569279	0.3151307035062242	0.3770590384915656	0.3256903579610965	0.3970625236961298
sub-10	AA	0.5	incoherent	0.7767380207324842	0.772924656411286	0.7353656366625042	0.6794296038299523	0.47642313210386	0.528964861772012	0.2476496833540444	0.33202114455167187	0.28205842821050825	0.38877994833540563	0.20858822123292137	0.273491250247159	0.4422241132282209	0.38301609906828815	0.4309795911533202	0.7567597530579622	0.730229440721038	0.6254111945012513	0.6869701345650765	0.7382154618062579	0.6865754622531253	0.675610987419034	0.7336122694979778	0.8017504119026326	0.7964937596010103
sub-10	UA	0.5	incoherent	0.5454760232127736	0.5604413031570563	0.648884329303162	0.6733510732523253	0.6583852310053137	0.6737501991638458	0.7332668491690277	0.8415965835547206	0.8287825060673965	0.8340883970643591	0.8486423321140659	0.8224172065702596	0.8005372852592102	0.7755066422041302	0.6883873183074928	0.651759515598028	0.49983738195043165	0.4970148235703843	0.41169565476085607	0.3285030176381076	0.5285467630421109	0.5138287065360052	0.6587019410669015	0.850093736054997	0.8080681405552118
sub-10	UA	0.5	incoherent	0.7093448405863962	0.6189818622377977	0.6161706540693177	0.6455316329182685	0.5980527175722579	0.5372149788267729	0.3162552811278097	0.5940044759230023	0.607460876947344	0.6773544885643968	0.7842197240674338	0.8183120422425328	0.8442725675264341	0.7380961161015244	0.7663784149993296	0.845244627401111	0.8557524319642261	0.8652440123634905	0.8621218059014943	0.9181619268097646	0.91794114260084	0.9251079009838444	0.9493105809536974	0.9302340484562832	0.8534719879875313
sub-12	AA	0.5	incoherent	0.8696904163119308	0.8133993261565259	0.7960076590364112	0.7073625807872683	0.6980147930883258	0.7514241313467461	0.8524561522956244	0.8736397630843382	0.7727076326662787	0.7684580900703052	0.7668683430713158	0.6896103416345158	0.39424096910723133	-0.09588869735167109	-0.19250926541183103	-0.13280797181412116	-0.19885027885384482	-0.14208553773371776	-0.22096662500290673	-0.26356359068973	0.05197572333624352	-0.010043106234294066	0.03919911077385516	-0.08708649287726553	0.34602922737592534
sub-12	AA	0.5	incoherent	0.4073939252734291	0.3651259189421649	0.3000597946331308	0.44720925243855514	0.4482450257353403	0.4609609179533599	0.2787825773976932	0.2618430892776328	-0.13783939391584535	-0.20121492853331086	-0.19705046016428976	-0.12151885832519374	-0.05655708957186534	-0.03571632371023474	-0.06342318751521318	-0.16206603256794352	-0.22050313563589938	0.013412718171168956	0.1276946492361726	0.2988246935313922	0.48523012625772993	0.5242707640650082	0.608960452023912	0.7624846025399381	0.8154903110775922
sub-12	AA	0.5	incoherent	0.761546045807057	0.6762344664877475	0.7197835241789964	0.8759685126541011	0.8699222058677255	0.880753427128974	0.87344310110343	0.6701999905075327	0.4323943843348008	0.41437059679705734	0.5112935056301889	0.474606998748185	0.4810959097358322	0.6185375386221944	0.5346697826975749	0.5034898572098451	0.5498516001514262	0.5173612301484879	0.4132263907801386	0.43779858955324435	0.41986461912152956	0.448193348292552	0.4135161033626743	0.281357161299561	0.3851339015650352
sub-12	AA	0.5	incoherent	0.6531028278889826	0.583316850768897	0.40114069183602313	0.1100928314760806	0.6581983038966654	0.7965962594787123	0.5880039168870047	0.6746291287900775	0.6503885710924254	0.6105878599610203	0.720661360131366	0.6558838141351764	0.6156944427664617	0.49273734747937215	0.30996363300047824	0.14960104638209762	0.183609164339618	0.20149187158729115	0.27208572254160457	0.2769643857323743	0.4102453661053005	0.51582967209433	0.393694258269	0.5113020421282378	0.4563208317374284
sub-12	AA	0.5	incoherent	0.6712828246382759	0.6096686858777607	0.6019907790526873	0.5555304399528248	0.4591337444315888	-0.05180932063907399	-0.11969248344411768	-0.2962712845565615	0.006496098857595367	0.047125381881504246	0.2378219721560918	0.5430529251055725	0.5916024735626401	0.6872216105562104	0.73107116544087	0.9444558185106104	0.9249015598559593	0.9122691682607821	0.8819871741810985	0.4871438869205231	0.5588202282356689	0.4678635159117509	0.49012023562790513	0.4406349526396287	0.3386981130144828
sub-12	UA	0.5	incoherent	0.9365964067915026	0.925132035045576	0.9073955493841024	0.9284836247990288	0.9622398701335889	0.9401881010769921	0.939160914417696	0.8962426342470068	0.895430612272588	0.8927462444554867	0.9269165182906912	0.8784701643864751	0.8298047149452671	0.8305963438180027	0.8613251647170233	0.8555721104508821	0.641982137568808	0.5420343492660853	0.5836606844482674	0.631671963248562	0.6999911837704257	0.6604741134795152	0.5239955450556478	0.4892958235869072	0.5569860498995876
sub-12	UA	0.5	incoherent	0.484253602526283	0.3192864072587566	0.12597474289342894	0.3087788959774587	0.4990601707335343	0.4112144851779068	0.4634303929644719	0.3643274114158474	0.461889549042951	0.39418228824786544	0.42111445860217617	0.5272013317833159	0.7643373480676378	0.798573193410496	0.822202999937803	0.758150553219141	0.7935521366223066	0.8038173367872897	0.8030060945138198	0.8455325157424822	0.8688552858548536	0.8721344210754848	0.8860164090527979	0.9084726207906263	0.8951369668086228
sub-12	UA	0.5	incoherent	0.6992305845763449	0.679640768657922	0.6842216818134573	0.6550779876354277	0.5001015754923674	0.5064713811951709	0.51721277429443	0.5555329721369824	0.6530619625800762	0.5535979668748668	0.33650002448035565	0.2994739900177435	0.2323412967694626	0.21692534522443227	0.1338459827872834	0.2243606895624073	0.3920900482548231	0.32085427824625024	0.43592157305488416	0.32120329714774204	0.2966649806060506	0.24368599955220654	0.2537125346235444	0.21877176128735457	0.17637721626936836
sub-12	UA	0.5	incoherent	0.7262549208226773	0.7851362576950434	0.7951488612135796	0.786535182721009	0.792244584752094	0.7922249664195037	0.79655115214531	0.800274006265186	0.7955498631197048	0.7995745009176045	0.7900906182136738	0.8456243090559403	0.8554331458647291	0.8280754084552218	0.8337839683001422	0.8566022983570503	0.7689713958235482	0.760378654318763	0.7557767294886555	0.7317600571034159	0.7015528346075259	0.7725913717163055	0.9207291034884482	0.9408749590238417	0.9542273890989525
sub-12	UA	0.5	incoherent	0.8338850702246031	0.854558292514612	0.8902300361149912	0.8881791328417737	0.8944796139444509	0.8722272336495546	0.7986248931954582	0.6447255727628963	0.48918991263403366	0.47584662998529054	0.5356479068032105	0.7807786457738962	0.7621122938283809	0.7067920109942644	0.7505655266316261	0.6849107096547064	0.6340293668790202	0.4851301159809166	0.7393051894399542	0.7309606858241079	0.6046661514877903	0.5342542858178941	0.4748043450097836	0.4975419195649622	0.36057174459493435
sub-15	AA	0.5	incoherent	0.6223057101701703	0.6142731240415235	0.534196172587557	0.5036834516506297	0.39347727592714493	0.41530716043960186	0.5868906316764299	0.6036755417698306	0.4556088615586208	0.36305762276344394	0.37007110572389923	0.40485055838810013	0.3711519477235407	0.20125866558560132	0.17811039220602132	0.013021089359823991	0.06894113808584179	-0.3616283487089505	-0.5434138984876984	-0.28406668172466565	-0.18727602047454744	-0.08569507068347665	0.598448839987546	0.7494091847283201	0.7564432860467444
sub-15	AA	0.5	incoherent	0.19045553900563816	0.12643063615317787	-0.07770544766371543	0.4617982232099528	0.44504381676029287	0.44424128904769694	0.44510744656592	0.5254735912225226	0.5033775568908088	0.5420360785363938	0.6410567597052743	0.6508675246009625	0.5895304522944299	0.5479136498641763	0.5500820334809708	0.5021273135371169	0.6773330901617918	0.6231571430282122	0.7235986180816975	0.6244399549890786	0.6467612715320531	0.5843364540554473	0.4941024955432271	0.5298428729632104	0.5526933772434732
sub-15	AA	0.5	incoherent	0.1406273794217341	0.33761464229026217	0.4210303118374046	0.43324239820630117	0.7324616546127787	0.46912180125115127	0.5520946158756347	0.547387727531019	0.5627934284708973	0.5636430182181901	0.5416142391197044	0.4306324234523844	0.34477877434304227	0.37013608114979113	0.4260981176795579	0.47178933416355767	0.3613206500224714	0.628833835575934	0.5606208347238139	0.47598090178863484	0.42599926049114933	0.32452765078235507	0.07975448910911415	0.297983866722982	0.2178032042852306
sub-15	UA	0.5	incoherent	0.008109095138840521	0.08023406445497593	0.08237370164286253	0.07685863237402166	0.08405014645185886	0.04087425752063536	0.12402488662432053	0.3818212295658013	0.38524134054141546	0.42409329349279934	0.7319706196466031	0.7828413802784336	0.7580735373443327	0.7287418871149361	0.7464302619312836	0.7207119808322692	0.6848103045025088	0.5228173554657404	0.5450811847300291	0.5259435803448193	0.5509287759124113	0.6313950701051165	0.1759114262240849	-0.21316752720658927	-0.013338649040158846
sub-15	UA	0.5	incoherent	0.18187871101751266	-0.05626266556906465	-0.30173618164293586	-0.2590500287380783	-0.24563154687041217	-0.20610169302864043	-0.17407490843833595	0.2667388688499255	0.2159875898151676	0.2277731716647506	0.19445371428204258	0.15238550974854292	-0.1979874614625149	0.17177412132194478	0.320099073066782	0.45441651074303496	0.4391432388267939	0.4696567973608481	0.47883044238134015	0.2935421690601882	0.36952062340657565	0.35118145248723354	0.3859831181766463	0.4289044574036445	0.6178876340599464
sub-15	UA	0.5	incoherent	0.11337884281603006	0.2247121648466875	0.07505431463305191	0.2891778207805411	0.2989296863313676	0.28895892753867614	0.5040694270750106	0.4892848816490255	0.4270480325163459	0.3498248187030461	0.30640395773681833	0.25445342723886516	0.2283018076379131	0.29529255003166927	0.11266566663470191	0.1692482439576399	0.09209972072512743	0.06801002952387922	-0.3610714219201986	-0.4615263129692523	-0.4376383740093855	-0.48554388450878616	-0.3970045114554617	0.00198114767242519	0.08164931684854555
sub-16	AA	0.5	incoherent	-0.04414555638805209	0.0230626001410172	-0.007198224321633999	0.31951495072647185	0.3149714171211845	0.45784874824708743	0.41660963228353226	0.37998797388710664	0.3555583956533055	0.2935376519419403	0.2692341863183922	0.49327572082973037	0.534194825011128	0.49144187708744314	0.36175498501116987	0.5678260017457483	0.5759844253515108	0.5005682606971764	0.4685270263861443	0.3634530124357283	0.3134786250761176	0.46301407731463157	0.5203964860445841	0.5989550684501668	0.7021177312519515
sub-16	AA	0.5	incoherent	0.6945450620626502	0.47304366472567866	0.406125813861213	0.4189097354992087	0.44398418515863514	0.5159481202617135	0.4601964346336178	0.39516989754230236	0.1305217811310948	0.13249364647670286	0.21666473581421358	0.28540318725694536	0.07354518705822063	0.25428031621255953	0.21153095054019375	0.11742870239065924	0.11908410934438192	0.2547674459555815	0.42550480978513616	0.47825870562761175	0.6659224311883785	0.5495521621149785	0.5030524523662862	0.35690651100538273	0.08985302933114762
sub-16	AA	0.5	incoherent	0.5233345094702377	0.5734413296910278	0.6180786975273269	0.39535113508156344	0.38532027602978625	0.31734232122407074	0.31568845929378275	0.4578394704102041	0.48874733635963546	0.4916310027831458	0.4852938726085913	0.5916650899244165	0.5164500838049177	0.7136839193816236	0.6489437264384121	0.6956267332978897	0.7325698631047479	0.7990578300276204	0.7729124659433095	0.7798862903954021	0.5032014370511031	0.563800507527132	0.5606939449124103	0.4622194644527931	0.35253282726727053
sub-16	UA	0.5	incoherent	0.8634252716494204	0.8676641532129318	0.8070033156736945	0.8527396232457491	0.8265178298264599	0.8271804983309284	0.6652028778406816	0.5987037269316435	0.6157328110513111	0.6670514806747233	0.7550358377853018	0.6772235602286597	0.7526957404178215	0.7614085625191056	0.8627529377994393	0.8716177031805161	0.7980347820150908	0.7075323784736559	0.5971823621373166	0.5869580283096496	0.6489568863957222	0.6989564304039778	0.7193357644509178	0.8495348525594155	0.7696779028004176
sub-16	UA	0.5	incoherent	0.7183704390496908	0.6343844976661813	0.43890460259404873	0.4446695470069831	0.2377019525580045	0.3916875664752693	0.46895880175479593	0.569904669454347	0.6620802326528293	0.5009597380941686	0.5654264347631865	0.5024964255563056	0.4102578451034498	0.17508527147686212	0.06555465655535825	-0.07593663695071098	0.10797550944346408	0.20252189465354298	0.13553637158528375	0.2647802686804506	0.32535384508929915	0.6089625309418746	0.7200408526840226	0.7156425814763078	0.5271345969662632
sub-16	UA	0.5	incoherent	0.7298018761738837	0.7285715675092828	0.7186216051045885	0.7006436038748431	0.6154734642328336	0.3816534645746937	0.4780339392867445	0.3578513459812385	0.4077213275075179	0.33228768683007265	0.27381068778074774	0.0960627936658165	-0.07089068964106113	-0.08584516111083014	-0.12107625351186468	-0.24222883863904007	-0.25183196127953345	0.4131384769640705	0.48137774298173547	0.4251372911484387	0.5703415904563978	0.45192364162968074	0.3828940436794158	0.5095831015897143	0.3630600988587846
sub-21	AA	0.5	incoherent	0.6763167033670185	0.4937430579040032	0.29080186020515636	0.4179710284040359	0.280781984024423	0.27619343299684457	0.24022406200915364	0.22159011851350396	0.11138542665570114	0.09801576815983276	0.1003718478613352	0.035903664193289296	0.08194980408050354	0.19344266821287054	0.20818575749663343	0.08110393787225711	0.21935319539630715	0.4627911915183735	0.525438575281201	0.47953758358031184	0.4967032182208516	0.5467447788405784	0.5642482201933217	0.6999391252252919	0.7055198556094425
sub-21	AA	0.5	incoherent	-0.3789625710680746	-0.19054511699883395	0.06023920125177487	-0.07930648404988246	0.22268667401519368	0.21572525915667434	0.13303479091462558	0.1826641137352004	0.19873072716290152	0.14061298845969603	0.32325710704064825	0.2827794271734678	0.2782012401070511	0.30770127968533706	0.28888969313093604	0.29143734759117884	0.12652924171650265	0.22669699566930132	0.19562659864371634	0.01374157161138407	0.0537881067738966	0.3396854543059953	0.3058790585831769	0.14527934416592872	0.06563870836014146
sub-21	UA	0.5	incoherent	-0.2130622058020338	-0.1874248095966095	-0.014747045688440565	-0.06046925549616356	-0.028612698206949786	-0.34842526605596214	-0.11495052570068282	-0.23489381019022518	-0.18140276908785005	-0.16934486093723655	-0.0326837293369259	0.19632729662479698	0.16820804042431592	0.2218776993179809	0.024553537326964598	0.016762860041370703	0.30738818319257055	0.23604022277495787	0.15689998758890583	0.1350131045471919	0.1335454855100164	0.1750702199237281	0.4120838213497182	0.2835833748372304	0.3375534500118559
sub-21	UA	0.5	incoherent	0.276527262006708	-0.20542780576994338	-0.12488946639201276	-0.1280543902409087	-0.1662373371471885	-0.32467963307972253	-0.4665030714498832	-0.2125469659606182	-0.10427581311612669	-0.07745904783388162	0.08018866230744996	0.16383741192550527	0.25009657565610643	0.31998269413257185	0.24529392082917334	0.11002179538555927	0.25754866390217135	0.24085129232666047	0.27046417104989323	0.2315810039616236	0.07186730883004201	0.03689830563038503	0.11144789905277232	0.13770181122847608	0.34696206548407466
sub-22	AA	0.5	incoherent	0.6547736870315135	0.626246196689004	0.6156553567626557	0.6226525434993795	0.874183216933737	0.853786235843703	0.8539806751199244	0.8262558147963159	0.8968421959687077	0.8881820416450416	0.9114045918459066	0.8840858778248172	0.90546647289349	0.8779051310188621	0.8407291514951492	0.8005236299886623	0.7940794421921299	0.6875746333941318	0.6660606456955505	0.6407779645540591	0.5553180232972376	0.5263793613511607	0.3170694412553298	0.453448732570556	0.5373649159089864
sub-22	AA	0.5	incoherent	-0.049506556461728066	-0.13909090103396213	-0.136669267655831	-0.007829899037539475	0.11699653859311074	0.33789002309070854	0.3447423512413746	0.27802581615975897	0.5125311058024742	0.6272672080626656	0.7628024197830169	0.7728050559200633	0.8015725551406871	0.7343063893142819	0.7466025347303765	0.7134608491795539	0.7189529887195591	0.5596668841402892	0.5595484774517544	0.4861232220073153	0.14566037566701465	0.14512161159995768	0.12870458803954263	0.10935940141180316	0.12747553424562705
sub-22	AA	0.5	incoherent	0.7417486871523096	0.7582706549841197	0.6960324950610527	0.6057049554645815	0.42069651311589884	0.28666382183041367	0.5118811827771856	0.4716350532439849	0.5016507458357945	0.3888441205524565	0.32311871226040323	0.3390710942745097	0.28466078135540535	0.24353396137942868	0.16326208979843004	0.08225987136193424	0.19126050126490143	0.25148941644690725	0.26054101830994375	0.24522258465376076	0.2131906238889658	0.23600188058152716	0.14883658569883507	0.15353873131469659	0.47060051667603453
sub-22	AA	0.5	incoherent	0.5202181799988294	0.5283856114173536	0.6286192420479846	0.40306648538726314	0.265233304401563	0.20243443621617113	0.48654582233181254	0.5290149563252464	0.5494010124780769	0.32679317104352035	0.0458419828787419	0.143364836176652	0.05598709808281444	0.0406489067465495	0.10873205288108938	0.22558917902597087	0.20988549061865028	0.23282317435969974	0.1458490441796007	0.0858006889053902	0.08638025966851332	0.2535366480218624	0.5842951048554996	0.6457023883576635	0.5872329336245952
sub-22	UA	0.5	incoherent	0.8601654475059417	0.8862871884283036	0.8929540787929197	0.8982509984925764	0.903654365770657	0.8937558923804831	0.9022866695184798	0.851617650016929	0.8741827687812731	0.8812166123621347	0.8607850436292706	0.7461100527786959	0.5517380507049421	0.37840240465999	0.08703462477448395	-0.1138755161748317	-0.05220213956378299	0.07788170556190846	0.09372811347437049	0.31285907871510565	0.23251716347515008	0.2543824134643898	0.10274348912448796	-0.2846605070200546	-0.21818692225483105
sub-22	UA	0.5	incoherent	0.16907703248804218	0.16961200288412245	0.19476732807310423	0.290310553938285	0.5195260803906518	0.698847935182736	0.7532819679737429	0.6408058899420809	0.6247624090178844	0.6737741903011107	0.5163202622590819	0.4294510470422374	0.5462111456599277	0.56619098142508	0.7400714541856448	0.7595385193753219	0.6466064322599643	0.5032582590814494	0.41774572386379594	0.21578753554688448	0.19644213100292318	0.2381830576420631	0.30994643953611195	0.25187046915811945	0.5156042572715397
sub-22	UA	0.5	incoherent	0.47472466531671775	0.40934392891081334	0.36872664614484796	0.3558512329888542	0.4622065023101013	0.576590409766783	0.6417714552312632	0.6671588215248194	0.5994675176282468	0.2097668743412692	0.25710189721655874	0.218093781943859	0.256717682451976	0.1444052921341923	0.1975864249079301	0.11790686801969308	0.18114543777874065	0.2865474839689538	0.2561575568504553	0.30566932980669687	0.3545062988604667	0.30805966690095365	0.29597246644503394	0.3550412752836217	0.34915357918080836
sub-22	UA	0.5	incoherent	0.48390735535762924	0.376510647705064	0.4223720901585197	0.532459636395349	0.42297163929297654	0.08357270892265144	0.0255678218400195	0.08663719103394632	0.13347393135767996	0.5265644925467129	0.6183729655282026	0.6803406529679854	0.8499409134867727	0.8633674616317304	0.8920167131876379	0.8181896052967533	0.8186046256377522	0.7293726928362542	0.1387191030679961	0.040641655549818634	0.32363433656624063	0.32797223132506925	0.06603406867615112	0.16565045912023266	0.1484899329064012
sub-01	AA	0.75	coherent	0.8389005282489087	0.8027153681919487	0.43905826108588736	0.13398257189276325	0.29344172184457396	0.2702876394823519	0.7074265695660017	0.7874434814116036	0.8633444130883392	0.8556026640777474	0.8779534891303157	0.7506759631289162	0.695671416149846	0.6652638506407977	0.8696265628780974	0.8921155888454794	0.8673329554407547								
sub-01	AA	0.75	coherent	0.7911765985398698	0.671569430251396	0.6407131682273365	0.5038247838014446	0.5621521018654335	0.7017360592483547	0.8237472328583095	0.787232316480047	0.7594116005455449	0.7346949302189302	0.8168121056462176	0.6848026294322602	0.54974251179034	0.5744142182903047	0.7250810396924325	0.7949412351930596	0.548177284370937								
sub-01	AA	0.75	coherent	0.8006596413953112	0.7041097124324657	0.7086943550672006	0.7362500649585143	0.7290771175606632	0.7313635401961642	0.7453225560937433	0.8513185022370712	0.6361950041908951	-0.16452479398357972	-0.23964957857215083	-0.2930521013734281	-0.29756275175357005	-0.267032252254586	-0.15056088660056666	-0.030496823391850145	0.14803864286935758								
sub-01	AA	0.75	coherent	0.3834094868762109	0.3976857324908427	0.32505742546067995	0.47929259921277717	0.5334638772867514	0.6705947100045804	0.7470819145901265	0.602609303481642	0.4291481326506475	0.5269759092662533	0.5898593921472112	0.44009191945829634	0.1628404208858273	0.2120482856398088	0.5919089431954744	0.23566386792265898	0.1149723155045041								
sub-01	AA	0.75	coherent	0.8555368697067145	0.8564900761498946	0.689148857510409	0.6976617638053438	0.9229731399864993	0.9328469888321916	0.9068042475185175	0.8890519151362668	0.8767299111969664	0.8142597784082436	0.890879790805087	0.9137191309042009	0.8845071342997778	0.8697702299734403	0.8649432370476492	0.8905832782086471	0.8336714129190949								
sub-01	AA	0.75	coherent	0.721477505444336	0.6372001771911086	0.5705488334319823	0.30916656084562016	-0.26352523597912314	0.7881685737910288	0.7618614557989745	0.6929528722562688	0.609618470211285	0.5653868773424373	0.701274081799636	0.7081134553903947	0.8495252373878088	0.827563341997756	0.6825757200039735	0.5527805120734267	0.6625496305767034								
sub-01	AA	0.75	coherent	0.6449009157863368	0.5953912522495546	0.38849658587376396	0.057740655504880174	0.03623364899993101	0.2482399321327055	0.620842833752056	0.6719571368138919	0.5056930530734945	0.645018483436406	0.8152582508498621	0.8434658387087961	0.7669845808990342	0.6323567908831124	0.7098621034351607	0.8887999575400654	0.9172907853143281								
sub-01	UA	0.75	coherent	0.9527978241116829	0.9656745778292235	0.9886235667185181	0.8851408289306963	0.8480369896655372	0.883732571245556	0.9084861533436532	0.9159632193086102	0.9262271750334174	0.9144261247140033	0.7488093634891695	0.6201410188473923	0.7246060627948623	0.6225796039699022	0.5264573594968669	0.6642428458417898	0.7782378017220727								
sub-01	UA	0.75	coherent	0.47938943634342207	0.7898323667998042	0.8321716483142225	0.8857348027944423	0.7301312644683716	0.6096239534346669	0.5735503601603705	0.6772505315212403	0.8149826448416847	0.7658356914066374	0.79877277131937	0.7552094107763863	0.7567389418637054	0.7510445813969223	0.7477828083913172	0.8434729646238603	0.7044498172930352								
sub-01	UA	0.75	coherent	0.18069617970272242	0.27060349530069205	0.281681136032672	0.1504860572601363	0.12211863749574924	-0.01665438063995031	0.13262471064782383	0.42768612907350295	0.5695438131563324	0.026786523065902807	0.004615785301443389	0.11287341357282545	0.2649527658436293	0.3696583345247673	0.4581145859420782	0.45869838926465667	0.5004831987367068								
sub-01	UA	0.75	coherent	0.5627256557177251	0.45895802596404234	0.33253095888051426	0.43924758430758837	0.6355320125189754	0.25433671946668934	0.2177699921575731	0.3091299338042304	0.3720386553015533	0.5729729929059485	0.4703931450746789	0.3002583946008639	0.07386026254988089	0.19858596763366132	-0.02241269311781617	0.5732513847133567	0.8169185361233721								
sub-01	UA	0.75	coherent	0.24574554435162524	0.08924487482459018	0.0008851489709931216	-0.21810209237997652	-0.2216119293796102	-0.31840389975229644	-0.5655284940978763	-0.08357902050868658	0.12117891966912171	0.16814598690183682	0.042893011762602525	0.3741846680277724	0.3133410136191383	0.41400522687531544	0.5229598989848164	0.4985830007362741	0.16744223258901897								
sub-01	UA	0.75	coherent	0.7673538998916478	0.7939032558299549	0.838357812482587	0.8056559549365211	0.7587391285824716	0.7110848670154221	-0.06938213239342952	-0.1316222510839063	0.6695088962906391	0.7779441151645802	0.8683774508232894	0.8407466006353717	0.8240973252410859	0.7750301848200266	0.7195503731440862	0.6403497511158908	0.6702413101005179								
sub-01	UA	0.75	coherent	0.7146743776694823	0.7593616524426624	0.7310366592918908	-0.02048619349565876	-0.14533649084228278	-0.4518778069929678	-0.2194994755464931	0.03709041034082901	0.08965225332740485	0.4581847475619035	0.26113299255450206	0.2351728998723988	0.20308237849020966	0.3848311367374279	0.6555922493612063	0.7145533047927158	0.7964654026873125								
sub-02	AA	0.75	coherent	-0.1208074702758102	-0.19563337818750348	0.5313453194675788	0.45841989934846666	0.42623058288932747	0.6051676947420699	0.7079834234371456	0.9409510107166272	0.930198503564936	0.9496848219531883	0.8990648676729703	0.7309405739227427	0.46357584453380146	0.45462910165262815	0.3613685484249147	0.4304323001807956	0.192229114138214								
sub-02	AA	0.75	coherent	0.27441517362179435	0.32501094412755	0.3027660105284571	0.037476412858285714	-0.18237659859682417	-0.05543455791145587	-0.0026266067661749447	0.1938605933622205	0.5313290418731185	0.4476328747170404	0.4868676920285234	0.6877194916163183	0.5980957295466535	0.647590039566602	0.6243605957677257	0.5861763300546989	0.6721799429932919								
sub-02	AA	0.75	coherent	-0.30196131204127247	-0.0434149887818814	0.10997501801156875	0.5967882624905416	0.6375241629009871	0.6122470742152216	0.535763558532653	0.6708854018402025	0.1368268628198927	0.830809613272523	0.8533518235357679	0.7545664877770025	0.38844111611288396	0.3642880231029994	0.39447722211975156	0.17628958964510677	0.38879750895400367								
