	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16
sub-12_AA_trial5	0.8167663905321328	0.6621779447393161	0.5028616641054108	0.32628257893584883	0.5040808848235121	0.6283562659251061	0.577490814574779	0.39680796488995773	0.3173656264420138	0.2970010687186208	-0.34601346381717246	-0.37343323436224085	0.586310258937206	0.6022954261279828	0.7583376021652334	0.7411213869599936	0.7786288765988365
sub-12_AA_trial6	0.41966337504057344	0.403518985067455	0.3864284902130898	0.07074946399100347	-0.020793268813554644	-0.49592402416130943	-0.1304332718696224	-0.16584517386423225	-0.50351678200946	-0.47285044068140153	-0.29452045059487325	0.11185036208704431	0.3332303874674577	0.44397004043361327	0.3024504315519958	0.6304893862530003	0.9615115607324792
sub-12_AA_trial7	-0.2099670155485755	-0.1948132440546629	0.1451082011006052	0.31246510720410897	0.4985180507642541	0.43207321105970603	0.25142598576590103	0.22685356153647043	0.453030570294242	0.5647488066554205	0.5441367381368251	0.4156476332846987	0.32440498861305506	0.5406593572223245	0.5873007516942108	0.7444162828193364	0.7907935023916851
sub-12_AA_trial8	0.7475231690271145	0.7504005191433947	0.7583533966777568	0.8098240658751669	0.7393992546302856	0.7811838573912243	0.4865166228540302	0.23162543463277366	-0.00424899753195503	-0.04681316640438162	0.45450272266429037	0.445486928133983	0.5954246041348327	0.5179942685329922	0.35638108405663754	0.25367562657457227	0.5391756158584836
sub-12_UA_trial0	0.9606399870783886	0.9243344019282471	0.9401495440118969	0.9107219096876621	0.8246700211340787	0.7840354096077701	0.7720054306631089	0.7977143572726338	0.7684550213896124	0.7439079045862724	0.4509096935090966	0.49842076860887197	0.7189029222745524	0.25948559540903254	-0.04993120386146468	0.17751577602648375	0.39308692616847535
sub-12_UA_trial1	0.7337296696919099	0.7970873376888311	0.7919787226585776	0.9137500163073045	0.8753554234228774	0.8054708162222287	0.8505174957078092	0.7842448660923392	0.7759929195348593	0.8010419226315145	0.8721731149400721	0.827158709357254	0.8490573722415768	0.8716977261831702	0.7553240906778997	0.6148107921652769	0.8206892325905636
sub-12_UA_trial2	0.9146539922869008	0.9122798148875998	0.9206683783353978	0.7558643760478553	0.7326990757722185	0.8406479690081036	0.8344620204467236	0.8570321345216347	0.8967136313560999	0.9021147996227176	0.8636090584645997	0.6505310197114329	0.513257844464295	0.775504055485269	0.6813401920747099	0.7798528566522709	0.6886142963530861
sub-12_UA_trial3	0.3693299136808819	-0.22506865292819409	-0.19151791910515686	0.02213331590414622	0.3846202461272061	0.40764491395144536	0.267045871825369	0.22593466168438398	0.18185763732812657	0.8510366419600651	0.8959923038503748	0.2786512022456376	0.5666139038157985	0.42478489281448895	0.47877014001712814	0.48227795617359015	0.570759232153383
sub-12_UA_trial4	0.570759232153383	0.5246378496848468	0.669721068101694	0.6255396822201087	0.2191483053864117	-0.060910809395034064	0.13506329469774028	0.28314386357997523	0.19852159698224053	0.1574261688364335	-0.47964291275939896	-0.16308218653121656	0.4816121015904293	0.06957068074012022	0.42373931908282525	0.7136959688019096	0.6147226204527623
sub-12_UA_trial5	0.6886727643858245	0.9235834102680556	0.9015946619300858	0.9293289227581951	0.9495484948887556	0.8446782064736602	0.7511437467487873	0.8408458612588667	0.9045211399926433	0.8772195379302208	0.8864843133867452	0.8691262375858446	0.7628846918788681	0.5132264392144246	0.7040239891415292	0.6467350365894453	0.5468069052550499
sub-12_UA_trial6	0.7456762292286473	0.7733329002199205	0.7437768460636747	0.7330299448389428	0.44428188049457285	0.20072557205284655	0.7016306059760377	0.7564455868260356	0.7412125954911247	0.7563031131453114	0.7351637169022336	0.5908084469304601	0.1903145643593759	-0.0018297701635751106	-0.09493087251053318	-0.016087884097352925	-0.0990304195536746
sub-12_UA_trial7	0.0746046044050339	0.0687093554364026	0.37515960920208774	0.14696906192591783	0.10687750611626881	-0.09170218433846289	-0.0913652651089801	-0.09849582312283355	0.29980472314073775	0.23066855318008384	0.3433811275429174	0.5699396760683165	0.6743073125423732	0.7515423156524551	0.7286927191210756	0.6180830322060654	0.6642300649897109
sub-12_UA_trial8	0.7853965930986039	0.6204850967414666	0.32976641218504227	0.6788754288168592	0.28784469491338893	0.5093421635961205	0.5552073989895351	0.7334353054355086	0.7373640949567624	0.7071247959420786	0.6003078770638097	0.5402240840324569	0.5626636998699261	0.468383705954736	0.2822474108197059	0.346962880314975	0.7095061962351413
sub-12_UA_trial9	-0.2068758911654029	-0.2333221993742385	-0.2453688157010429	0.19064898489297671	0.45670656975863605	0.5104374160740516	0.5780919343621269	0.6442424974182346	0.6949989566443815	0.6030680033880573	0.7223322627826607	0.7649353511133151	0.6920041987537034	0.5127473333242109	0.060972148442024365	0.2948031012150133	0.5571446958007323
sub-15_AA_trial0	0.7158375436812087	0.6751713753053887	0.6258407847012085	0.532898777705979	0.9555499886170348	0.9520076307535281	0.39970267727441144	0.5833959247433368	0.406647797566781	0.6105644051040774	0.7265906244947015	0.7105760732573477	0.7269920953678232	0.7718158799182971	0.449770230575307	0.4761451276809839	0.6409967306455404
sub-15_AA_trial1	0.5356033434258393	0.39544099268700955	0.2979062340329165	0.41585261183561145	0.7429193946682393	0.6763636548808997	0.6966074267426478	0.6235688422353541	0.3901498560797466	0.3078799017862061	0.38902470648549503	0.3509544785064617	0.4055730717823765	0.3173531878918908	0.23041026795877145	0.23201774755341045	0.402259911052783
sub-15_AA_trial2	0.45963852211107287	0.7154912861818317	0.6988592708985709	0.7571587471360564	0.7591116201185645	0.8092655733163973	0.7518557592032523	0.6210111347135626	0.21246444679587628	0.5682469045938016	0.4779411822435945	0.6161311530116315	0.4083785415364417	0.693238250318609	0.7807903770161849	0.7681417159237576	0.752199803091349
sub-15_AA_trial3	0.18562448329809886	0.33015867071497734	0.37263971535748425	-0.0507350125030995	0.4544567081818286	0.37271391977477897	0.570981421770154	0.6112993303607163	0.624715933623539	0.6090741791196479	0.7525905756746224	0.808242225478703	0.7133311055082662	0.7316333643293212	0.6003717435215816	0.1357667408880357	0.08055488495288836
sub-15_AA_trial4	0.6651442721491628	0.6357152177487745	0.40852093803393874	0.4063412166527992	-0.16027643718622364	0.22329973090757438	0.2515184417079967	0.6370671286344082	0.6751686688557669	0.7179250739845484	0.6249763509989699	0.7031339127193093	0.7513653932999121	0.7637526696047273	0.7641643023698551	0.7481825504332986	0.4845521889305144
sub-15_AA_trial5	0.6193470449660838	0.7245741871528798	0.7530288775754261	0.7673827686783565	0.6384088600909442	0.6540230267738888	0.10376901055392661	0.309452350668912	0.3886605071131521	0.5711558777160164	0.38243939317525827	0.48562546941037193	0.43479673654231316	0.6196646665136855	0.6461446702857071	0.6802003525278529	0.47741049401771213
sub-15_AA_trial6	0.46283179161403926	0.47240026958457554	0.5599269704070166	0.4665608747729759	0.32142739012871085	0.6427791419326301	0.8009272912648039	0.4616006499114778	0.3373472907363996	-0.6714527004041557	-0.2855383675896756	0.37281332276351664	0.5133067455091553	0.2998326512108475	0.2982190752251477	0.05929762398703186	-0.2904787116473668
sub-15_AA_trial7	-0.19718649591505436	-0.21219010654834147	-0.25954046117018476	0.036695621149570805	-0.48635099468073645	0.7272649851674677	0.8863075978447109	0.8925225135986263	0.8788301977916846	0.87164891002783	0.8909235149805441	0.9445368092946013	0.9537153391421177	0.8777606980513243	0.5611192961551502	0.20475889449811324	-0.04603846989891358
sub-15_UA_trial0	0.2635184472923216	0.28085760209511107	-0.08438202842906908	0.200588550399233	0.2009575899407152	-0.17448007802431134	-0.20874479734941645	-0.46941258351839027	-0.24662951300641522	-0.25166845532034104	0.05139830284442102	-0.019985731731890752	-0.19244698940489002	0.5042728481780326	0.44402471006106886	0.20951208373660646	0.3637627147487352
sub-15_UA_trial1	0.003265783450285138	0.25483935095928195	-0.1250771757479465	0.06518759081917538	-0.2040669624956518	0.2187581992533607	0.1804682796883757	-0.3725348332609541	-0.31462306311179833	-0.2097100597800565	-0.2601531644435404	-0.0603918705980947	0.04660544908643059	0.3418319150517272	0.26416018826067084	0.40383348575828215	0.21227695284787818
