	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24
sub-15_AA_trial2	0.497814622228349	0.5221428359690353	0.3080896879428133	0.19437538514505034	0.5809126090847794	0.5662345264337779	0.4885752927177667	0.6355669042090305	0.6120911053977418	0.6239882068732728	0.6364367058934148	0.6479093503241856	0.6233836449864945	0.7013066629219323	0.5849964715292735	0.7256348243011175	0.42993166942083844	0.364661280060565	0.4520461340480893	-0.09416234776393671	0.022206503250386804	0.21009689335662435	0.26728992030242754	0.3943930098493089	0.43463067243563197
sub-15_AA_trial3	0.41808029938233954	0.39750093683230475	0.4108089688295314	0.4328543304708915	0.34478677548410075	-0.022364017811107733	0.0023308904747356236	0.03270117044510983	0.04769788778836529	0.19971718734246638	0.18438552510832065	0.13147146255383063	0.20816980903899462	0.023996482799835187	0.3916127790932934	0.5125786187075774	0.5107110283263724	0.3134507167573704	0.3507311244231671	0.3344508522914666	0.3361448324882693	0.12928982540110814	0.1426520301179602	0.18789155955375228	0.17518741660734813
sub-15_AA_trial4	0.19672548134174447	0.2317705887542369	0.3693170688427077	0.386088631680234	0.6646687264137698	0.8052126416063404	0.8543946608858443	0.9223812783458527	0.7335812094949314	0.6552084016180858	0.6206207717614577	0.6053415527389204	0.43464081350951234	0.2734647843322637	0.34335823149676015	0.4183813017871289	0.43012657636202367	0.24216333264874326	-0.09110932899188615	0.10590161857959883	-0.07645104588632093	0.08607912018829353	0.06208188398448738	0.09527203811813954	0.16664524536286912
sub-15_AA_trial5	0.10590161857959883	-0.07645104588632093	0.08607912018829353	0.06208188398448738	0.09527203811813954	0.16664524536286912	0.2553136980839831	0.3439795999073039	0.33149617446275925	0.28215287454574167	0.2367454128884494	0.5057332535955654	0.2940349731894758	0.39131146517288673	0.4292235598305105	0.5280016968516048	0.6249489916813091	0.6836856204282463	0.71011403431959	0.7220623081430342	0.6968584773198534	0.7189080955912625	0.7822781713101209	0.7965124255045082	0.8770053495248361
sub-15_AA_trial6	0.26955603016438434	0.45521358513624155	0.35567561677951676	0.557653469505484	0.5096706392565736	0.378718603546932	0.3333726948732433	0.2705374406707548	0.26435764565351044	0.2967700042758353	0.08327661436796441	0.07477551054094063	0.15293414809963063	0.09494638068537606	0.04133846288143532	-0.11581845714791199	-0.07899279119394888	0.08063278258658102	0.16649705268841553	0.1992802410216579	-0.20047016810250637	-0.3429498868056771	-0.29390247086975635	-0.10203999806135132	-0.08470795099230195
sub-15_UA_trial0	0.7090517295813373	0.6810232389872015	0.66046628828456	0.6589300531344416	0.5404906448060527	0.537619209864764	0.4750020005353811	0.374140019842173	0.26630457281900094	0.18336656173892696	0.22202457517267046	0.34935446600658265	0.5620688803388337	0.516782954075771	0.39164350576814966	0.49788149861540976	0.7172863481030739	0.5693449804350776	0.5227234037392544	0.273061333371426	0.24994621407170353	-0.039542756513557216	-0.1479356582581932	-0.19132130755117255	-0.2571665735030937
sub-15_UA_trial1	0.7207268893116376	0.6994727229993487	0.7713308124349462	0.8413702906227671	0.8512263588404737	0.8038761741211973	0.8908540572844494	0.6085605370776949	0.6220439937137304	0.5747172087538929	0.6111803866571331	0.6703065001988959	0.7326610221263646	0.7001556137923799	0.734165321080542	0.7272074441086844	0.6177970554927147	0.6143103228355862	0.5192173024337721	0.17358611786014078	0.16241876152982235	0.10412294574159489	0.11337884281603006	0.2247121648466875	0.07505431463305191
sub-15_UA_trial2	0.46792513414822506	0.12539911646209548	-0.39792378177600785	-0.5010279515704	-0.5977286107082714	-0.5702172016447812	-0.5018071077303976	-0.492820408619888	-0.6499430800261569	-0.5623460983003989	-0.5972506052021718	-0.6520053389681302	-0.5227024689428887	-0.20472568277966932	-0.24473400153258565	-0.2558017937052299	-0.2637735003503935	-0.2267690427491906	-0.2684623006760984	0.15962281000339165	0.5658573780097932	0.9087114461291274	0.8376915723703584	0.8411057117560381	0.7950897778131891
sub-15_UA_trial3	0.12829718977937732	0.030788398768981692	0.08258961699331419	-0.31551089186922715	-0.2702595606498448	-0.40115337787826555	-0.3509870022689844	-0.23530432125947806	-0.03525459315980026	-0.0652033698190827	0.017489067574812275	-0.00454377294855513	0.15941097069674473	0.2636450161390711	0.12933266829301365	0.014467506727710905	0.17214671511757862	0.3605154108744408	0.307961810089984	-0.3319778446165515	-0.3100208581947157	-0.13923030524938004	-0.21714918350826892	-0.04137227331334022	-0.061120088790785
sub-15_UA_trial4	0.262361237471032	0.6234232356109004	0.4708102082358901	0.4376739594335481	0.5337973241789596	0.4749609193843285	0.47702281521097833	0.5002072638776468	0.5196192516447485	0.5972665169905018	0.6433280832970708	0.6968213357685253	0.7107773494632539	0.7682798523028516	0.9011066746180123	0.9182045830284528	0.718073505477875	0.5617507284486251	0.21547978082176972	0.2520071224293454	0.16152558537868086	0.17855222517047795	0.2671238938302158	0.3226692280903059	0.40973124219563484
sub-15_UA_trial5	0.21547978082176972	0.2520071224293454	0.16152558537868086	0.17855222517047795	0.2671238938302158	0.3226692280903059	0.40973124219563484	0.45063127197762726	0.47674696123720395	0.4246147216192561	0.37022430568117115	0.21056522663800742	0.47328757477883776	0.41486015441458984	0.4650868190426341	0.4100193264919456	-0.11207939786634685	-0.38690816673068334	0.022669396389670464	0.44495899464632094	0.5323161514247109	0.3077354862952455	0.10398262686899451	0.18433339212737535	0.25605852932972495
sub-15_UA_trial6	-0.05085395208052566	-0.22518412662214168	0.7025395967432642	0.8179225930938399	0.6656154408992707	0.5030192894428491	0.43402417345272876	0.4220531438453806	0.44811759224415904	0.4577007982020611	0.5485013421800612	0.5055886530579046	0.5663947725089151	0.5069759419156268	0.2904435851083158	0.15188025993253756	0.4030255555393838	0.4284362518197541	0.49513716095063487	0.5278115998056784	0.49347288932582856	0.5736480200575822	0.5943712667510546	0.5867535643844557	0.6638529277129722
sub-16_AA_trial0	0.5749770587516018	0.6452229395433848	0.5124650248722964	0.3216924052019585	0.4670197762638433	0.4886311173271442	0.5517998054236742	0.5042581905157505	0.671187055395692	0.6571392896017366	0.6753920189893664	0.747136274533323	0.6567908151079788	0.7201479625450862	0.47426179857862244	0.1850882891682426	0.290985434347528	0.39937060058946044	0.39711756518428476	0.42116481541033524	0.35520654920369765	0.6905465492813673	0.6478774893281588	0.617845315253797	0.5448268075701805
sub-16_AA_trial1	0.23942111510758043	0.10901488466022054	-0.15955028194163054	-0.19398598945214557	-0.18949415747126672	-0.007508935356254957	0.06646869226754275	-0.17330851484874338	-0.20348100191031776	-0.27673951440027666	-0.07004698012729749	-0.12460925754592636	0.08174335842540963	0.35064022039112086	0.5169404257955771	0.5612312480821566	0.5705611190707176	0.6506078695319552	0.7034376420869385	0.5879300416283624	0.47695991460201953	0.4960911176735978	0.49771276113909774	0.5451289125602247	0.6523652373656653
sub-16_AA_trial2	0.5420934012728807	0.5225235162971992	0.6115538188685185	0.5953655462168014	0.6203041085099975	0.7553894500101866	0.7556942221447319	0.7644488648259588	0.6855256805024639	0.6906331643651029	0.6748444536925735	0.7106013297891329	0.7408323692951893	0.8340017317561781	0.856439216007576	0.8170134865334419	0.843069592670982	0.835060616273269	0.812965959078573	0.8081887559017347	0.758358156697503	0.5097838436433461	0.6590832391361287	0.583017832361135	0.684698546380253
sub-16_AA_trial3	0.4329031163254724	0.40115218699042526	0.47849709663067125	0.4098169949194554	0.4233157078423612	0.34087992411273216	0.28089051231284307	0.3098315652760668	0.2820598621678858	0.28945974010027303	0.2337067168355033	0.45929031115346736	0.49946096185499544	0.5045112550060616	0.5296403166801107	0.5229579958302186	0.634710328099376	0.5619384358178815	0.6139810683517584	0.512077827580032	0.4265034845324618	0.4240664913606697	0.5763910007999073	0.5025548196603843	0.4400239814959658
sub-16_AA_trial4	0.2783893682145594	0.1597279838923057	0.16828516872276675	0.016245669838484182	0.2900231548308107	0.38001799075613396	0.3948754538527951	0.6746973538704335	0.7199889895161957	0.7425179139434476	0.7622517534399644	0.7478182707103338	0.6764590072421814	0.749680336254864	0.6736748038029863	0.6882452437247745	0.5788949725752807	0.5950026898433143	0.5579114995050112	0.4678292813324201	0.45810152213260524	0.6217084011945052	0.6826126901727759	0.6774169043512713	0.46423030935634985
sub-16_AA_trial5	0.5368681191292151	0.5304342048536007	0.4624711428285737	0.7374566549175943	0.8236237461288246	0.7744041030646456	0.6082723661301069	0.5982779412666012	0.5507884716644985	0.6100639548234014	0.665546573014076	0.6481177724510363	0.7763728350204679	0.816759357233406	0.8878622132026662	0.9014840189004911	0.9116563140830267	0.887465924840357	0.878735229417341	0.7409937970065678	0.48770109063671685	0.23585123350448456	0.07384858436668079	0.5122447969403423	0.6474825081739678
sub-16_UA_trial0	0.21516954829782053	0.1769505819930202	0.20284412109945046	0.04479187426618682	0.04039851928697955	0.03290725296722264	0.3869811638194966	0.4500632599339217	0.6851098022676516	0.7960519941453464	0.8708719952015957	0.8731303649591544	0.8872041221517981	0.885197582249812	0.778008205093668	0.6933893031168407	0.6155324929796124	0.5025380560763437	0.44623111712656366	0.30530620914194323	-0.31537585402759105	-0.4044385853937554	-0.3777707330270108	-0.36946803177227505	-0.28892524093857747
sub-16_UA_trial1	0.17733407507629836	0.14592043359869913	0.29599923005967366	0.6188564147522458	0.568207041675292	0.500765395219481	0.4508769965041101	0.6760543264051299	0.7274689576533137	0.684495590662896	0.7454601743505533	0.8255367925769301	0.8576649261957344	0.8760887017215002	0.8774803543238379	0.87593723872005	0.8749653195208484	0.8809213392867467	0.8688686141462875	0.6393685245012909	0.6601817787687384	0.294660099040964	0.2640418259447996	0.3389308763538457	0.2701525782825842
sub-16_UA_trial2	0.8658561076493524	0.8561533087670126	0.8124882361848169	0.5587127662714069	0.4508278004336799	0.3257214282633631	0.40617915800282833	0.5972588468594797	0.6943324771022079	0.7244727520539908	0.7171738637317637	0.6495793699797285	0.5856376598871395	0.48884228059924895	0.4881145496983331	0.3692365163253805	0.4660819253022841	0.3479984375419298	0.48381924290447065	0.4755949044323969	0.4645973760169145	0.34400662763889917	0.3342072422390505	0.08525788592879582	0.15008884918185422
sub-16_UA_trial3	0.3490274824325017	0.030601850478378337	-0.12397610364653902	-0.2916276574415953	0.1549695435006989	0.6528541627809727	0.7080752200311746	0.7916435561767041	0.8572999904974985	0.8571905470471537	0.7994137072225004	0.768260889351552	0.6917366687536477	0.5735429556500852	0.5755627339839664	0.3316516368217597	0.31037498615806214	0.1859456460321939	0.2525269217464608	0.14885105733564008	-0.37004441714977576	-0.38330440509237934	-0.4718305158783128	-0.35535638731923214	-0.2169539277966309
sub-16_UA_trial4	0.799646460459908	0.8426665753775442	0.8755213955499557	0.868723754655015	0.893969517569974	0.877044884279522	0.8704456952080316	0.7522432783561149	0.6477296068810355	0.7318570319471367	0.7576240646414927	0.7890238960823919	0.8513363280528975	0.8256458726850765	0.7919088911539648	0.8503924499282218	0.7383154361718217	0.6440179023022942	0.6013802457754361	0.5805634257328967	0.3596067261014587	0.39240032743013387	0.5777105816598433	0.6613688018577794	0.6220724049350981
sub-16_UA_trial5	0.5697065779161304	0.6158571903023489	0.5667757281899938	0.4953262758932061	0.48465804412528357	0.23708154841741305	0.022970631072526237	-0.18711843738757575	-0.2820751418860329	-0.2884390262131291	-0.21764383359937173	-0.019371727756393335	0.2580455525713688	0.11266959068335493	0.045962828858650114	0.0689808925911386	0.010511194983330946	0.07702399438777699	0.2158588461806731	0.04079096251788376	0.33165391331950644	0.34862272083680845	0.2657251681293589	0.2813191465528804	0.263130225591394
sub-21_AA_trial0	0.36063239884792614	0.4488993256415765	0.48132569778477974	0.4191654387421143	0.31987358229119317	0.384084386855387	0.5121575732089217	0.6110884139144408	0.6922180986241634	0.6308550612248526	0.6687726685559158	0.6511567553991431	0.7329954719159945	0.7565996845544265	0.7924695428334617	0.7994789524156097	0.8343623655775836	0.8289080041536743	0.8047373767494406	0.6763167033670185	0.4937430579040032	0.29080186020515636	0.4179710284040359	0.280781984024423	0.27619343299684457
sub-21_AA_trial1	0.7278495378848902	0.7260885417678945	0.7088033472821871	0.6066404010666984	0.5590659671026175	0.5642202814088492	0.3142085477636598	0.531049419905337	0.3387716386292375	0.38525045318061873	-0.14178361560908678	-0.19499337412319434	-0.20395081782731603	-0.18448641037225516	-0.18690918001072163	-0.036197282424161786	-0.11465711640410492	0.09634519522778145	0.25131138834187894	0.07851926395145026	0.048417926543063615	0.12027794113103059	0.20243824390555878	0.334557642552378	-0.032748411662423815
sub-21_AA_trial2	0.675359425625447	0.8076857663670972	0.7839184619546194	0.7000590502452463	0.8330715836291108	0.8096427698154426	0.7921477493065718	0.7317294906475699	0.6699695235133185	0.5654916675675611	0.5223571367407398	0.5889774168220455	0.6270275955871902	0.6733237387065142	0.5744422531805552	0.5488490198588435	-0.21723690116107283	-0.3227820508762253	-0.24852252613030232	-0.10145239111470095	-0.03677439217244449	-0.05115061367542963	-0.10384655267984255	-0.11744917045639415	0.10301949535405745
sub-21_AA_trial3	0.7031116637703271	0.6530028901102733	0.6295475831327998	0.6730582202550591	0.6005262240191768	0.6016365087231795	0.6095402570748558	0.5924519152133946	0.5932416953072159	0.5355422290027465	0.5810096411896807	0.5476173061731759	0.49518592089713953	0.5124262186965253	0.4954682155618484	0.5275836717201569	0.5827591484866076	0.5450070845052144	0.5066990889302893	0.3223583208033342	0.3085024425837507	0.3356239469257457	0.06850302123945136	0.05372593116507575	-0.13560177546501126
sub-21_AA_trial4	0.45056589323126206	0.5596083972846251	0.5506609928354691	0.4834249066533201	0.3979343926535013	0.5584187892459971	0.6850477057321457	0.7576255262171053	0.7287001028078803	0.7135600567853791	0.3206405232390407	0.36327745910435155	0.2640354228947688	0.38932488010149485	0.4450187190000226	0.6459891624413568	0.598015574089648	0.5874230408924164	0.6294209331760641	0.6768236634053125	0.7586461022005171	0.7694554879236821	0.7950256507461474	0.7299494809944059	0.628675416513815
sub-21_AA_trial5	0.29143734759117884	0.12652924171650265	0.22669699566930132	0.19562659864371634	0.01374157161138407	0.0537881067738966	0.3396854543059953	0.3058790585831769	0.14527934416592872	0.06563870836014146	0.08355804575287476	0.04225105058069818	-0.2632457888605987	0.11545710348393451	0.28512891877500957	0.27316495809470986	0.2506415238934712	0.2758671761387582	0.20532541464801196	0.10758693715169435	0.1997234049962339	0.011505534668388748	-0.008081934572068877	-0.017488090684057364	0.04780727824055603
sub-21_AA_trial6	0.33427700351379025	0.2738100733038647	0.24484426736200118	0.18798739366238706	0.21513402798133896	0.20425793501163625	0.18635404157430513	0.06781271287859861	-0.0017546388074174907	0.16289036472569987	0.19095797917856058	0.21195808930600982	0.1457545059377116	0.21265104213961936	0.2501212285864075	0.4235785886386247	0.32107211926480095	0.37468211203627455	0.19178431916628197	0.21484405474713686	0.24565545978134137	0.23740590613624216	0.21818316052193043	0.2915639888803058	0.2236196709318817
sub-21_UA_trial0	0.46887052614958075	0.5061630209242566	0.16607457412480883	-0.0513837913615586	0.02290044594831223	-0.2533587625527859	-0.13854375284920079	0.1382304980926256	0.21861645362359716	0.49932450589004906	0.6264553636535447	0.6824068462183436	0.7161900283275777	0.6000452140254026	0.5931015654185885	0.67210583814255	0.5173917629945993	0.2980045657862949	0.067245901210072	-0.12738787718799557	-0.2130622058020338	-0.1874248095966095	-0.014747045688440565	-0.06046925549616356	-0.028612698206949786
sub-21_UA_trial1	0.1945919495546673	0.20334646975636753	0.18270287657175605	0.16181707079071675	0.07684477062874198	0.10186188953092895	0.33426794765835705	-0.006005018708532284	0.1885825396905733	0.05157693794041303	0.14149096738408515	0.2088243024043622	0.24675006578211378	0.16030663911011356	0.1583250094126317	0.24307992302771936	0.5320332816970276	0.21750444819297293	0.2136845029980808	0.2694587773119881	0.3952351610860975	0.3528102721627782	0.34685460216388214	0.3591835081997034	0.06763726696684927
sub-21_UA_trial2	-0.010444445600220897	0.10169584433806665	0.18306957584072625	-0.07265316247508788	0.2128632414188235	0.40049604490430646	0.14182428152895443	0.182936058017935	0.12289254849496803	0.18229269017563515	0.19859650929452208	0.2426165691746421	0.2584440026760001	0.2196249045048034	0.2720837505725908	0.503994508188725	0.43213726293809357	0.28166791805006136	0.4951451768100191	0.46675534850895106	0.3778531295005511	0.4926157714950764	0.43080536738639047	0.5171222619747531	0.48917664592543886
sub-21_UA_trial3	0.41322920597005364	0.39389823211939834	0.4071840092603403	0.3883040475031259	0.4755697052668292	0.6162126550945392	0.62283179205201	0.5432643080011176	0.5997597055442899	0.590372212720362	0.641843316771384	0.23926623690687246	0.1063954945007827	0.22359872839728742	0.014292578499036096	-0.41136936756750914	-0.4393863271125267	-0.5810500502674854	-0.5542983403707472	-0.6217069541978324	-0.648147219946708	-0.6729147949010224	-0.6740348631558946	-0.4201304446108066	-0.05181330176038966
sub-21_UA_trial4	0.08172752102549924	0.20619975474403318	-0.21289755956807982	-0.1572477838833946	7.99324683729047e-05	0.011248085232828763	0.06702958397203809	0.3413729079178383	0.4333656103949127	0.22977237083371918	0.45350095173802046	0.41741337370865744	0.5083029838428695	0.5309068976076827	0.49557149424100655	0.6645997482210695	0.6585050504243605	0.49582737525764115	0.3833929238882814	0.511373500179582	0.4145228148602661	0.6332613595782514	0.7433879878095226	0.6459965023039184	0.6125165869943435
sub-21_UA_trial5	0.11002179538555927	0.25754866390217135	0.24085129232666047	0.27046417104989323	0.2315810039616236	0.07186730883004201	0.03689830563038503	0.11144789905277232	0.13770181122847608	0.34696206548407466	0.5442914856310143	0.5472446962257869	0.49903946591154025	0.5355923725290218	0.45100595656826614	0.38499893139332536	0.3269311046173352	0.3241540886091983	0.10258774984511791	0.239777988775899	0.2284274215917631	0.33898180607584455	0.3412783951329	0.5789385513512949	0.33821252194563195
sub-21_UA_trial6	-0.2204953219474941	-0.2815784367883792	-0.41467167003868566	-0.36355520586853857	-0.38177670152426035	-0.2619566999056872	-0.23948699897687012	-0.38867517262374	-0.42069953634591706	-0.33866578998639496	-0.4827939243983867	-0.4689346129420064	-0.613476063538748	-0.644797978665584	-0.6401895961058034	-0.5560808534547315	-0.5057597217022073	-0.5342546556784116	-0.5237442541323721	-0.5128056147785095	-0.366676117543801	-0.30246929382082993	0.1628744008774531	0.06629266225555168	-0.13597940083290033
sub-22_AA_trial0	0.6890297447954801	0.7206134231149527	0.6388673675981652	0.5794250703664382	0.3201361103739949	0.5893249917066823	0.643213827367652	0.7202106982505619	0.7198042578669641	0.6872669314855905	0.5506485272417018	0.5582094715744699	0.5558997536318001	0.6264985714804351	0.2844641330504192	0.2298564629426446	0.18363164920725164	0.062223981314396694	0.18155405264517419	0.20132519068900268	0.42295637884164644	0.4106107897049563	0.47530252829774783	0.5065371500613745	0.4221894499496427
sub-22_UA_trial0	-0.23671282943127675	-0.23168041091309802	-0.3937282213645486	-0.09337259681655244	0.1243464137659312	0.026144743106923295	0.30386904612073246	0.3175386373311986	0.47795473590904136	0.590087547027	0.5379077956896239	0.5860392883507667	0.642136714463529	0.46531916997889305	0.42372872927677846	0.48935162372964985	0.3093895775216642	0.3338622192304199	0.38047465281539966	0.41608897558358593	0.5616113856292908	0.558345176934132	0.5263713408039957	0.6463504043188951	0.7003301091962493
sub-23_AA_trial0	0.2744191130458223	0.15851216286309489	0.4631958394912163	0.5220520656016332	0.5328749199772678	0.5504571913150539	0.638371244392096	0.8005420453703261	0.7938932954368305	0.8417698569086692	0.8237875097833263	0.7490095269998198	0.7055063680767746	0.585365821017376	0.5815739558706833	0.5354333656519514	0.5703762049121336	0.35201321989157014	0.3495278664788431	0.34057197296392944	0.1060517508012264	-0.0032651426151147356	-0.00879133413166079	0.04676520885394772	0.2198417764946722
sub-23_AA_trial1	0.796175545114664	0.7466685107802133	0.6941302721536559	0.5088709867185226	0.5465870329805236	0.485292426933222	0.47943480818948037	0.08698888365613498	0.09956196039385712	0.13909806049482082	0.18992771318717117	0.17383795206505157	0.3608857171205552	0.34815502346876975	0.2844538100930398	0.362561351159167	0.29674207619854936	0.3967561811717321	0.33400845014152025	0.4274729036119859	0.3996350952883434	0.3542284066830479	0.42823410948942003	0.40037726304561777	0.521668276691037
sub-23_AA_trial2	0.349639971408556	0.09872344574284511	0.0711997070840013	0.0849076819076833	0.05438746476634517	-0.08531424533888014	0.04613536929740888	0.2693996249795818	0.24958832037380524	0.2701281538689471	0.11840629467480356	0.1432221590263752	0.13484445698508668	0.283880543799679	0.26252540274921915	0.253097638449554	0.4734784273961679	0.7215648741123665	0.7478827431615256	0.4882062064214545	0.4158633878271231	0.30407884012410547	0.4168221279839012	0.25644125808946555	0.06394833586759605
sub-23_AA_trial3	0.35795870764458787	0.25444836193530823	0.23251546511406676	0.15008149549484442	0.21436621051866533	0.344901921030348	0.4726618961281196	0.4690612027979434	0.49728028328106894	0.31581714443288916	0.255216112384392	0.3329008825189711	0.35636340195894395	0.1360849186743947	0.31145369514139154	0.39048868634614287	0.4808685141586666	0.49754853363943186	0.45070390690731	0.5289623265345228	0.27888981924003553	0.27136590154608886	0.3295966736107508	0.3674893926193835	0.18087390187912888
sub-23_AA_trial4	0.3514947297890794	0.5363902093769632	0.4458242653475631	0.5608858852081335	0.5727887989992305	0.6406992239286714	0.6083843503618171	0.4843833527484383	0.21064397427475717	0.059553226321215444	0.16334062035010447	0.4525067407126769	0.4907965646457615	0.46148595284745525	0.5227735871525969	0.5933433078820447	0.4274787514441063	0.18634083371293797	-0.2528399807343799	-0.3318078005121885	-0.286577281621936	-0.17849655837477937	0.009034189581119283	0.04499124855545319	0.012784809967083878
sub-23_AA_trial5	0.38697580106048146	0.4104652516708132	0.29781930791279676	0.2339598002940664	-0.03883021046952727	0.04814939904568944	0.2380519635725343	0.3392569444923873	0.10551082092721696	-0.005979415454271276	0.11473627083384999	0.16794468950290797	0.27175682228120307	0.17808340448107207	0.13006308502412678	0.20142709546044563	0.03766689997983811	0.246149123710719	0.28650210288246414	0.3026974077784688	0.4069294124741301	0.4056196151390846	0.37563415965451247	0.40185144773982745	0.40966162021342556
sub-23_AA_trial6	0.7895071481590656	0.7850508945514502	0.7137489501003614	0.6880434594748226	0.6384368887520417	0.5260271515459992	0.3831925610333397	0.3287135418090465	0.33244729805261275	0.17849279943380633	0.20605966034690218	0.31613333887100115	0.3561861089663951	0.33935634420834215	0.5902996637593958	0.567830270611174	0.6093753227084704	0.5444782291508822	0.5867423047389569	0.2894589401617085	0.12809221769302032	0.06949612711853094	0.05314022449925117	0.3220276273205412	0.27913929726485515
sub-23_UA_trial0	0.1930640841717517	-0.016999064525191353	-0.029270261163084062	-0.09379876187027049	-0.006128079749845179	-0.12775681204085643	-0.0015756038588563561	0.22538313090233664	0.22841175178730203	0.38346892352635503	0.43643360563701	0.5884261767730464	0.7147356651660478	0.7413431937589556	0.7153785770573285	0.6780625410378874	0.5775084159774402	0.458430187698661	0.3825187009600965	0.43574600977537425	0.3309332780913429	0.43495588652444517	0.7629056365804527	0.8115825728077494	0.8288995795947934
sub-23_UA_trial1	-0.07431586223009157	0.276251361498744	0.29976155264772464	0.6771693912870566	0.7232248384622544	0.7400264268074941	0.40154016965106537	0.43779050457974006	0.3885673348340601	0.33518089788365985	0.3479089624067755	0.4159535194708288	0.45350293326072677	0.38985361407231556	0.3736671326655191	0.23942035222454536	0.24103067513643422	0.21478124125913675	0.33196724064126004	0.38147952797303214	0.4430632778498392	0.6046564054013192	0.5154679322956588	0.38116029027713	0.3121150876670563
sub-23_UA_trial2	0.4846770958767425	0.5484521801241091	0.675420781215516	0.7807030012471836	0.765582466248181	0.7643952180247757	0.7957143447357111	0.7307317228473547	0.7170270288748609	0.6598055047363786	0.6972945158013328	0.7737845234934737	0.8609933148258219	0.8497082625778205	0.8524433948342828	0.8199085571672521	0.8353882234851787	0.8098458946571884	0.7881636229767971	0.6384253432330496	0.5300726220037446	0.592564904619716	0.43586991023266825	0.5367330402312851	0.4086884354252201
sub-23_UA_trial3	0.34831278263088367	0.4703212607879335	0.45762986748008144	0.5060245137177556	0.5385995404407996	0.6784996116542259	0.6237793916233768	0.3380899598102634	0.30923546715480643	0.13720354829777917	0.17876085183851692	0.3112078455850491	0.737244873057887	0.8467351743635638	0.7882793085415756	0.8114930445810369	0.7759967926349968	0.724939672922021	0.6076459736982682	0.6081156534745374	0.5847040087870157	0.6277391129706406	0.7352976674223176	0.8535172139402414	0.8606905039488103
sub-23_UA_trial4	0.5860687142505278	0.5103350186793114	0.4814900649457016	0.44797524993430304	0.4776488046656274	0.4986269824095237	0.46924459148215714	0.7160275211011184	0.5598811251938091	0.22020168317150376	0.0375212123269465	0.08251684339978438	0.055826510780019795	0.4675353719804005	0.4328930558623493	0.5422273607774474	0.5387286002703262	0.662252686557047	0.725614217673352	0.6978246599722897	0.6363083559275615	0.5582576129630417	0.45394753125241255	0.32872425655865667	0.20970506707388256
sub-23_UA_trial5	0.5447660346866959	0.5717874297350787	0.49061419755468566	0.5138421649187287	0.45744013554203533	0.39198451379634414	0.4685687767205375	0.19862087244474766	0.2745645369192679	0.3302674431031701	0.3048806696654537	0.2602796169263056	0.4046711144559008	0.62272498380471	0.7713376093853714	0.796280200864302	0.8115178978086851	0.770805569796882	0.7268415850955927	0.7711449705534945	0.8024072532458636	0.817073657939268	0.8531745318046817	0.8875546151741285	0.8784411371130426
sub-23_UA_trial6	0.22951708427173062	0.25265938225620027	0.25344247991863944	0.543665217212365	0.6074406578084647	0.5861394977123857	0.3846937940581358	0.22244994329997242	0.2513374815844346	0.35123952087732224	0.5401300367436257	0.5857731657075221	0.5378390572485436	0.5335692472305071	0.4828148905564604	0.3718463076095738	0.5316360967989435	0.4203098142442334	0.3258561871469219	0.3715741232683985	0.18652040871613057	0.1375084738974384	0.011490520135490817	0.080098517850062	0.005984907291424957
