	t0	t1	t2	t3	t4	t5	t6
sub-02_UA_trial0	0.9964679551547023	0.9971497153156412	0.9901144806429817	-0.2077346204164545	0.4098895865779635	0.9996902023084271	0.9956911275347156
sub-02_UA_trial1	0.9933133657637149	0.8835738673327261	0.9352497110747539	0.9224747070278962	0.9954886626787367	0.9997920401988486	0.9999712194381084
sub-02_UA_trial2	0.8977823132464857	0.9306579848393216	0.9394435610213184	0.9738021688323415	0.9645829794073951	0.2369319112715649	0.8423376711712897
sub-02_UA_trial3	0.7009844019603613	0.8832285939029019	-0.6940977441044799	0.6637731779374422	0.9574459094945265	0.9382823881679063	-0.04322231457147689
sub-02_UA_trial4	0.5265129911947951	0.8269625689121778	0.7199900666340059	0.7278790887764193	0.9679795708660422	0.9793718923723144	0.8712492325912548
sub-02_UA_trial5	0.5283831721401453	0.06531226766878545	0.9631252128987128	0.6859511014142804	-0.6157121034748412	0.9786452949515735	0.9392960873390651
sub-03_AA_trial0	0.3497608471092016	0.15550973400610432	0.20632957965627627	-0.879415524965194	0.4859623126912756	0.9135335056428296	-0.34600988403355426
sub-03_AA_trial1	0.9957587899443683	0.9987155970677146	0.9227192636463706	0.6110556968320769	0.9736312552239379	0.6606199952037436	0.9403820506747677
sub-03_AA_trial2	0.9030427059430036	0.7723070210288551	0.790221284955409	0.686614292895396	-0.987500374241067	-0.671805234153361	0.7378337427951852
sub-03_AA_trial3	0.9475172140591763	0.7755525892790464	0.4002997425508558	0.9986619763612977	0.978089518314618	0.734092917200224	0.24933436816403182
sub-03_AA_trial4	-0.9308405573963964	0.18548496969005637	0.4485329485942996	0.56866954282462	-0.3895498362266966	-0.09652488468376837	0.8039318902270397
sub-03_AA_trial5	-0.9694990711991547	-0.6266387054579354	0.1964729810615608	-0.21060534187617924	-0.9434557074547975	0.08126268099729705	0.3081493876107667
sub-03_AA_trial6	0.8855202345275025	0.32135464397597685	0.7042585889641715	-0.9987590564422988	0.8735644035401161	0.6681931634691655	0.3835848034626192
sub-03_AA_trial7	0.1352527339559609	0.30592341078485713	-0.3612275776168426	-0.9860137298971521	-0.49027528012287264	-0.6514656508230445	0.9994651375165258
sub-03_UA_trial0	-0.12879524432786052	0.35106690642895744	0.6976112285637666	0.8979942766671057	-0.9217723228803658	-0.9954886673268069	0.23979878003426816
sub-03_UA_trial1	-0.21536685800712352	0.6345489197712488	-0.29689429278717067	-0.7881681647082687	0.05371081379540775	0.8540452556148599	0.13617689771240057
sub-03_UA_trial2	0.7657105358238671	0.0897711173944523	0.3783716943780898	0.28352323978438987	0.3925529182500111	0.9378169152291237	0.9486301869498157
sub-03_UA_trial3	0.9620972506932283	0.8187293871467706	0.4766402364881223	0.4624674670598653	0.7898170143273738	0.998648549039566	-0.4357851099208111
sub-03_UA_trial4	0.9666632549016639	-0.5586147079144101	-0.3220394760949451	-0.037059164633088615	0.6793272089838156	-0.4896242462670885	-0.4934793395268008
sub-03_UA_trial5	0.01862301167414786	-0.4204012592263264	0.3583655576963625	-0.20960593402691693	0.6276853298256349	0.7957144965410426	0.5841184304685019
sub-03_UA_trial6	0.8845456331464534	-0.692729674595757	-0.7434849856802959	0.9554063488627066	0.9888972837249191	-0.029904181131598137	0.9224479538721024
sub-03_UA_trial7	0.9224479538721024	0.6343495480001402	0.014127799069530256	-0.39461380206699836	-0.2812677460130252	0.5675599397967215	0.9976253327040615
sub-05_AA_trial0	0.9999354865819234	0.9878052842940003	0.9891990843439163	0.9867332850438987	0.6448619011910853	0.3253600928077172	0.8485162375623239
sub-05_AA_trial1	0.2565635783707056	0.8700290265392983	0.9121397379969048	0.18050449256483708	0.29322488187518325	-0.1616674725272956	-0.9998442767132517
sub-05_AA_trial2	0.7190243490469188	0.4963516593054496	0.9825066112926357	0.9997886505262256	0.4334979308997801	-0.22626333740594498	0.5769087383953793
sub-05_AA_trial3	0.7561280048024858	0.6434457934816724	0.9999971344880441	0.9938499746098236	0.7943398736133634	-0.24569156547185791	-0.2696952927938283
sub-05_AA_trial4	0.8523952839583703	0.9931200813797625	0.9205454578055591	0.9513423968646958	0.9938487626411375	0.9500837520118514	0.6402032495353811
sub-05_AA_trial5	0.9998554203712278	0.9154525977126883	0.9743215420334627	0.6245007278461027	0.6416854739794552	0.3776780374706925	-0.9999990757721157
sub-05_UA_trial0	0.7910105546299157	0.9292207928368776	0.892449597994614	0.7705069796131806	0.8752636898712683	0.9207375467920185	0.1311681743505253
sub-05_UA_trial1	0.2087109525050373	-0.47735198155858194	-0.7846132091029626	-0.8999386697274687	-0.03014416359532195	0.962500372249614	0.6362021116805886
sub-05_UA_trial2	-0.03014416359532195	0.962500372249614	0.6362021116805886	0.7490345428820616	-0.7062162416510683	0.9985617682556922	0.9665711350114071
sub-05_UA_trial3	0.8663985427463334	0.8019884892629846	0.6243492081676295	0.41355083403976084	0.4142995508774481	0.9991890136910544	0.9963106050651935
sub-05_UA_trial4	0.9594565019165768	0.01026464257446449	-0.42219189571301996	0.34765704236789113	0.9977431433932875	0.9627220943387285	0.9466819037083656
sub-05_UA_trial5	0.9474026372097354	0.9771923761850659	0.989245166162715	0.8684261110605922	0.8653778112252142	0.987010019798557	0.9144561610011285
sub-06_AA_trial0	0.9692409445992733	0.9949532527827065	0.975997415381897	0.9260105222909953	0.9310388584887309	0.9304875988867323	0.9850867238840504
sub-06_AA_trial1	-0.38276331342959674	-0.9798673757040252	-0.27346493620122264	0.9516882959808167	0.11903251667459237	0.6717092387450825	-0.955634184636771
sub-06_AA_trial2	0.7166368311388644	0.8513866804259304	0.1913446360164439	0.973519500117986	0.16389757915420136	-0.9787017206370515	-0.9656742101709046
sub-06_AA_trial3	0.7829602955027677	0.812120822280061	0.7428857750519657	-0.18640986858131559	-0.3005000480314476	0.8081460844504547	0.7891539432138219
sub-06_AA_trial4	0.7891539432138219	0.8520191136240908	0.8229766977618057	0.8849507687513006	0.500822398137718	0.8788290664686572	0.9636471093000781
sub-06_UA_trial0	0.9898559151390093	0.9033712264013676	0.19059244919284374	0.9975197564622355	-0.1926302176549436	-0.25577169847644926	0.8284071051261913
