	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24
sub-21_AA_trial0	0.6763167033670185	0.4937430579040032	0.29080186020515636	0.4179710284040359	0.280781984024423	0.27619343299684457	0.24022406200915364	0.22159011851350396	0.11138542665570114	0.09801576815983276	0.1003718478613352	0.035903664193289296	0.08194980408050354	0.19344266821287054	0.20818575749663343	0.08110393787225711	0.21935319539630715	0.4627911915183735	0.525438575281201	0.47953758358031184	0.4967032182208516	0.5467447788405784	0.5642482201933217	0.6999391252252919	0.7055198556094425
sub-21_AA_trial1	-0.3789625710680746	-0.19054511699883395	0.06023920125177487	-0.07930648404988246	0.22268667401519368	0.21572525915667434	0.13303479091462558	0.1826641137352004	0.19873072716290152	0.14061298845969603	0.32325710704064825	0.2827794271734678	0.2782012401070511	0.30770127968533706	0.28888969313093604	0.29143734759117884	0.12652924171650265	0.22669699566930132	0.19562659864371634	0.01374157161138407	0.0537881067738966	0.3396854543059953	0.3058790585831769	0.14527934416592872	0.06563870836014146
sub-21_UA_trial0	-0.2130622058020338	-0.1874248095966095	-0.014747045688440565	-0.06046925549616356	-0.028612698206949786	-0.34842526605596214	-0.11495052570068282	-0.23489381019022518	-0.18140276908785005	-0.16934486093723655	-0.0326837293369259	0.19632729662479698	0.16820804042431592	0.2218776993179809	0.024553537326964598	0.016762860041370703	0.30738818319257055	0.23604022277495787	0.15689998758890583	0.1350131045471919	0.1335454855100164	0.1750702199237281	0.4120838213497182	0.2835833748372304	0.3375534500118559
sub-21_UA_trial1	0.276527262006708	-0.20542780576994338	-0.12488946639201276	-0.1280543902409087	-0.1662373371471885	-0.32467963307972253	-0.4665030714498832	-0.2125469659606182	-0.10427581311612669	-0.07745904783388162	0.08018866230744996	0.16383741192550527	0.25009657565610643	0.31998269413257185	0.24529392082917334	0.11002179538555927	0.25754866390217135	0.24085129232666047	0.27046417104989323	0.2315810039616236	0.07186730883004201	0.03689830563038503	0.11144789905277232	0.13770181122847608	0.34696206548407466
sub-22_AA_trial0	0.6547736870315135	0.626246196689004	0.6156553567626557	0.6226525434993795	0.874183216933737	0.853786235843703	0.8539806751199244	0.8262558147963159	0.8968421959687077	0.8881820416450416	0.9114045918459066	0.8840858778248172	0.90546647289349	0.8779051310188621	0.8407291514951492	0.8005236299886623	0.7940794421921299	0.6875746333941318	0.6660606456955505	0.6407779645540591	0.5553180232972376	0.5263793613511607	0.3170694412553298	0.453448732570556	0.5373649159089864
sub-22_AA_trial1	-0.049506556461728066	-0.13909090103396213	-0.136669267655831	-0.007829899037539475	0.11699653859311074	0.33789002309070854	0.3447423512413746	0.27802581615975897	0.5125311058024742	0.6272672080626656	0.7628024197830169	0.7728050559200633	0.8015725551406871	0.7343063893142819	0.7466025347303765	0.7134608491795539	0.7189529887195591	0.5596668841402892	0.5595484774517544	0.4861232220073153	0.14566037566701465	0.14512161159995768	0.12870458803954263	0.10935940141180316	0.12747553424562705
sub-22_AA_trial2	0.7417486871523096	0.7582706549841197	0.6960324950610527	0.6057049554645815	0.42069651311589884	0.28666382183041367	0.5118811827771856	0.4716350532439849	0.5016507458357945	0.3888441205524565	0.32311871226040323	0.3390710942745097	0.28466078135540535	0.24353396137942868	0.16326208979843004	0.08225987136193424	0.19126050126490143	0.25148941644690725	0.26054101830994375	0.24522258465376076	0.2131906238889658	0.23600188058152716	0.14883658569883507	0.15353873131469659	0.47060051667603453
sub-22_AA_trial3	0.5202181799988294	0.5283856114173536	0.6286192420479846	0.40306648538726314	0.265233304401563	0.20243443621617113	0.48654582233181254	0.5290149563252464	0.5494010124780769	0.32679317104352035	0.0458419828787419	0.143364836176652	0.05598709808281444	0.0406489067465495	0.10873205288108938	0.22558917902597087	0.20988549061865028	0.23282317435969974	0.1458490441796007	0.0858006889053902	0.08638025966851332	0.2535366480218624	0.5842951048554996	0.6457023883576635	0.5872329336245952
sub-22_UA_trial0	0.8601654475059417	0.8862871884283036	0.8929540787929197	0.8982509984925764	0.903654365770657	0.8937558923804831	0.9022866695184798	0.851617650016929	0.8741827687812731	0.8812166123621347	0.8607850436292706	0.7461100527786959	0.5517380507049421	0.37840240465999	0.08703462477448395	-0.1138755161748317	-0.05220213956378299	0.07788170556190846	0.09372811347437049	0.31285907871510565	0.23251716347515008	0.2543824134643898	0.10274348912448796	-0.2846605070200546	-0.21818692225483105
sub-22_UA_trial1	0.16907703248804218	0.16961200288412245	0.19476732807310423	0.290310553938285	0.5195260803906518	0.698847935182736	0.7532819679737429	0.6408058899420809	0.6247624090178844	0.6737741903011107	0.5163202622590819	0.4294510470422374	0.5462111456599277	0.56619098142508	0.7400714541856448	0.7595385193753219	0.6466064322599643	0.5032582590814494	0.41774572386379594	0.21578753554688448	0.19644213100292318	0.2381830576420631	0.30994643953611195	0.25187046915811945	0.5156042572715397
sub-22_UA_trial2	0.47472466531671775	0.40934392891081334	0.36872664614484796	0.3558512329888542	0.4622065023101013	0.576590409766783	0.6417714552312632	0.6671588215248194	0.5994675176282468	0.2097668743412692	0.25710189721655874	0.218093781943859	0.256717682451976	0.1444052921341923	0.1975864249079301	0.11790686801969308	0.18114543777874065	0.2865474839689538	0.2561575568504553	0.30566932980669687	0.3545062988604667	0.30805966690095365	0.29597246644503394	0.3550412752836217	0.34915357918080836
sub-22_UA_trial3	0.48390735535762924	0.376510647705064	0.4223720901585197	0.532459636395349	0.42297163929297654	0.08357270892265144	0.0255678218400195	0.08663719103394632	0.13347393135767996	0.5265644925467129	0.6183729655282026	0.6803406529679854	0.8499409134867727	0.8633674616317304	0.8920167131876379	0.8181896052967533	0.8186046256377522	0.7293726928362542	0.1387191030679961	0.040641655549818634	0.32363433656624063	0.32797223132506925	0.06603406867615112	0.16565045912023266	0.1484899329064012
