	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12
sub-01_UA_trial3	0.993074640590395	0.9943951425891242	0.9932008766052566	0.9896094999797945	0.9778116878419175	0.8985548629188947	0.8654897882933367	0.8676533050803656	0.8500201465028064	0.43505991620417667	0.30893125370230407	0.5620871359349884	0.26078512799268255
sub-01_UA_trial4	0.48679958296238995	0.2642389470018365	0.19463838931403446	0.030033258680975904	0.6016596642781323	0.9036170367662345	0.9770503575568175	0.9818447614014901	0.9762944444900569	0.8847862935878336	0.6611134099982854	0.8193230443281316	0.6889118653381998
sub-01_UA_trial5	0.6977457680254681	0.8621124209527826	0.8790216487974959	0.9535495758836369	0.839302099574987	0.9076479964202102	0.9078941693848783	0.8243546094659546	0.8433630689717317	0.9206800287973989	0.958136279224995	0.931998838402407	0.8861977208851635
sub-01_UA_trial6	0.9267280735880884	0.7792960427929045	-0.08427026984238851	0.19176198388985252	0.6182483320072304	0.872688047675378	0.8502426344145546	0.7218633967143329	0.794737267746119	0.762762410487939	0.8146160029299674	0.07926359175206678	-0.21798318558121432
sub-01_UA_trial7	0.4135653398897147	0.05745973035009819	0.49194764579658723	0.29594436217821357	0.33065805145515875	0.5602849357589774	0.4132205473699924	0.3133227932739654	0.2659665354060994	0.571961607914996	0.6838656934428355	0.8257205651536759	0.9519945236842403
sub-02_AA_trial0	0.3137624247364617	0.6050137661388809	0.17875682409537813	-0.05884353687680904	0.052138000907409596	0.5247433419180156	0.7263069326102182	0.915637971061172	0.9516734065099722	0.9479941745321829	0.9205223354312044	0.9368792819955825	0.8560240428514924
sub-02_AA_trial1	0.7823312904067534	0.8699374910936374	0.9271702713863178	0.9609210085234501	0.8696552795344985	0.37833153582788553	0.6028832096325375	0.8756124219822209	0.8755532662759573	0.8730705091532986	0.7582845617632581	0.5587329549383121	0.2275796676901249
sub-02_AA_trial2	0.8028479383966443	0.32568388873076226	0.41691907503343856	0.07065783532203897	0.49574954150805656	0.5093442838836237	0.46935110632788346	0.6951015914002775	0.3679382103665294	0.6996084005309231	0.14518671653389417	0.10933147389124954	0.030159122867301616
sub-02_AA_trial3	0.2616504330197218	0.24504029453773865	-0.35950560498018	0.6588887538536725	0.5540709781686531	0.5308270719358784	0.5151382115517437	0.6951479182801963	0.883666832206752	0.8798490774781547	0.6985164414112542	0.4874707561229999	0.720985102026193
sub-02_AA_trial4	0.9231764822847714	0.905280144862807	0.9186640025482011	0.7216245258628555	0.5023916387586054	0.8177361839035463	0.8990416024822476	0.9434945463493003	0.9706963172723697	0.912854047574061	0.6770601971165504	0.5733092131092599	0.6684740878899912
sub-02_UA_trial0	0.25688646708310786	0.6590584680561945	0.5788387270337718	0.4952672235208327	0.6368255379350831	0.94189469393158	0.9925244619846257	0.9932646264826974	0.9923560972208219	0.9903866843371945	0.9934265157239489	0.9468190466732614	0.9199830103315808
sub-02_UA_trial1	0.6020737771194331	0.47809450306805584	-0.28540280380537614	-0.1777288979710848	-0.17241155275191355	-0.1413924741547264	-0.03708782516580957	0.135555103267973	0.784079333862379	0.901423470288158	0.6515046133352913	0.48733965976312005	0.5524982180418893
sub-02_UA_trial2	0.8793501739368214	0.841710978057306	0.6063675281616535	0.7880715015192072	0.7441097110854388	0.7542297453249731	0.8029937624303773	0.9240106853210186	0.9647727641806124	0.9217611920281021	0.8528595510800985	0.7363669794206151	0.8718224179080583
sub-03_AA_trial0	-0.08892901543319001	0.09912484883284368	-0.3256009638465063	-0.07116553125195807	-0.00478434220126589	0.5502092030496062	0.42019357663743195	0.42161725183668813	0.6374528798126369	0.7945861393013808	0.7451308944002674	0.8140867010009948	0.8043529068116831
sub-03_AA_trial1	0.9381086010255316	0.8301646716962183	0.5774219339787693	0.5160827854439182	0.4300861504475554	0.22539370669702985	0.22984007623176683	0.1220844804068489	0.12918365547412752	0.2528642178773481	0.6668141697867694	0.8905909093368218	0.9402864012227683
sub-03_AA_trial2	0.741811898420948	0.3224516095361321	0.3586394432119738	0.6562954326217705	0.7293548835977084	0.6857939342387658	0.6460267260724928	0.7994855024159123	0.7706324296431287	0.5665040308471004	0.3942372984085226	0.6237210587931082	0.6107897482013241
sub-03_AA_trial3	0.4917055323582891	0.6862111498507465	0.6497816811092543	0.6875875233311441	0.5687696467115834	0.38918907789912316	0.6314267853496811	0.6786048574886696	0.6862317651139991	0.6117488561022855	0.8318725258386053	0.8008932440248938	0.8322250373718834
sub-03_AA_trial4	0.6949420075606493	0.7952015968646254	0.8015573357199953	0.7608658366237113	0.8916680559182413	0.7337142859083843	0.7462371408476681	0.8270298094558143	0.4936392781130578	0.6336264631409121	0.5321969808719236	0.4770078135563754	0.3395750036477846
sub-03_AA_trial5	0.5083744830999007	0.7968911991575932	0.7327774326137503	0.6799783866100765	0.6876278605127851	0.5393185466370487	0.7357503363636559	0.918510062703861	0.7756225078983392	0.706492004744858	0.4478142365386469	0.44412650582740576	0.41414548215992725
sub-03_UA_trial0	0.4750138724843298	0.5207964367383582	0.6025561744054811	-0.16762514877515083	-0.08013504312794442	0.6599837489415439	0.8516387243927663	0.9219200140835543	0.8420096227047112	0.4918996285162461	0.2329632770222909	0.6647664382028358	0.8104504960499871
sub-03_UA_trial1	0.916179112714326	0.8362331540741935	0.6759902943475641	0.8671081030861796	0.8641494835411069	0.8170997260437711	0.7363806655808689	0.7287813350259441	0.851737534918353	0.9848325532420387	0.8832502700772182	0.6438163185341589	0.5930453918729539
sub-03_UA_trial2	0.49654338085808936	0.506549482172285	-0.44433901826861866	-0.43314639354243334	-0.24807022535060905	-0.2367344556825313	0.06815034749968765	0.07628958002345236	0.3589700880140233	0.3340903240833418	0.42739940717839575	0.4201054267535749	0.2630084236062202
sub-03_UA_trial3	0.5162178731954111	0.4343989836965505	0.45544964116261194	0.47223995441808747	0.48246279766103145	-0.5168216109183145	-0.2769925156364905	0.21779586901398018	0.23824328352271815	-0.24111635185352576	-0.5133913133409952	-0.3145951985863314	-0.0640408973853739
sub-03_UA_trial4	0.13318647171774756	-0.2226473815747305	-0.48519619821885007	-0.9160447391618064	-0.2624769626270038	0.23645118723521522	0.3244299511595276	0.5155738458745729	0.030648115942644064	-0.5982869531456189	-0.3463531637246822	-0.08261820151754161	0.021585507713107483
sub-03_UA_trial5	0.45168513531174065	0.6144846947669903	0.8701306004906951	0.4013789504040374	0.3233958440276535	0.2825803258774582	-0.587136740434467	0.02205282010515689	0.5458948373639292	0.5226310574940208	0.4762306428205641	0.6668937820385592	0.7596784625959293
sub-05_AA_trial0	0.7578959285085645	0.8363850695185823	0.8288165294766704	0.8511829907105585	0.6753045157660432	0.7816380896385186	0.7829056193087662	0.8269487874165034	0.9216444501826112	0.7392156398887342	0.7474650499402198	0.7307932586682897	0.7573709294170419
sub-05_AA_trial1	0.9244971387277204	0.9628922629494666	0.8998301702278126	0.6351866717473137	0.7170966074320612	0.7746554439916338	0.6957236346182782	0.7516955470858646	0.772285501816846	0.7846133924833764	0.8147460232376073	0.9033348828715301	0.9467439755515862
sub-05_AA_trial2	0.7366707113048963	0.7842727317989133	0.3567076244303636	0.2895459910295389	0.3531878337177434	0.43953331980071464	0.5573467885568514	0.6564324426903797	0.7094940246487358	0.8227001218252786	0.9125586140811813	0.9081040094841947	0.8800975767720481
sub-05_AA_trial3	0.8479177705923202	0.8878462228785827	0.8180383331822707	0.6802873609734339	0.6366253756012743	0.44342434638579836	0.5755689862618186	0.6731878249883383	0.7649054557047972	0.74758534180665	0.8689146559514377	0.8612927086224166	0.9239820752657419
sub-05_AA_trial4	0.8887945098882831	0.9245459424119541	0.9134990471494259	0.9398495727404996	0.8290521505062968	0.8892785292968783	0.9100455770354301	0.8723616939528404	0.8061227698258394	0.8958034366332183	0.5279061856137681	0.5938035061203806	0.7605398227331868
sub-05_AA_trial5	0.6115517911514955	0.6732015074765845	0.6409715041175382	0.6881434618518422	0.36282824033236727	0.7301989426987272	0.7550888344104296	0.7794327520013372	0.8358327126217363	0.7562860597797778	0.7261185784254945	0.6782068937901916	0.6566127571719129
sub-05_UA_trial0	0.7525571709232572	0.742678630642013	0.7029799777758982	0.42662731388960173	0.1903210911396211	0.48092227514042235	0.8718805978368258	0.935608613342241	0.8828466218836658	0.9748427944480357	0.9712000797580002	0.964269955505943	0.9593815335677318
sub-05_UA_trial1	0.8757782604120586	0.8995793724912785	0.9104752112729589	0.7576622523697334	0.6372730290839145	0.5309595958627935	0.6272896739794233	0.4705931007979765	0.4735091214871203	0.46688951915588456	0.6641243535006146	0.6959528957924477	0.915145364296024
sub-05_UA_trial2	0.7962107600284406	0.7563725896473492	0.8130107627848252	0.7813142577933495	0.8430299327709956	0.8091848574034879	0.44651352896639107	-0.004246571649445764	-0.06002412774652322	0.025468677273507573	-0.2581195094168347	-0.41056002478491843	-0.498297085744061
sub-05_UA_trial3	0.17333566577745363	0.3627103870880842	0.6599008547958963	0.7801242807765394	0.84497588948856	0.8187724743590934	0.7926700570408137	0.786422799256259	0.8347883631974157	0.7039478911606709	0.8049203181145179	0.7840713990136194	0.8713641305100925
sub-05_UA_trial4	0.05139926526284135	-0.08128124739345656	0.39279609431643203	0.4384529788485762	0.8901428476762079	0.687012444944318	0.6650781415844487	0.7697290569314093	0.8407649199586997	0.740885539348616	0.9199809060768641	0.9103581942757061	0.9325065605535412
sub-06_AA_trial0	0.34310130556982377	0.3057590510454363	0.2733668380925799	-0.06477569288653544	0.7280717471714832	0.9602592066572633	0.9842045656231803	0.9807125120629921	0.9808050322782612	0.9865640878956639	0.9766705569629656	0.9523022807170655	0.532480560861196
sub-06_UA_trial0	0.3878161983093618	0.37229240185066614	0.5416189619178441	0.5459705555848	0.7350627109161739	0.5837388386091513	0.30459573644928095	-0.07875288145850882	0.03275980808502407	0.3450090087591126	0.5895601155904762	0.5503337559315439	0.8773162923144274
sub-06_UA_trial1	0.6746421062750046	0.7399194403116148	0.831470628725555	0.9188319584897683	0.9171512665006977	0.8483246237388641	0.8369053634740387	0.8217281407523075	0.9179604895338136	0.8829215162129975	0.8645369948608314	0.6895601152460052	0.6301310419954057
sub-07_AA_trial0	0.16582901080901327	0.5287395034400262	0.3609383068706419	0.5987197104611492	0.5984524331496264	0.6973350464637179	0.7991240469965231	-0.25124488612271506	0.7692992881791937	0.845206412736988	0.6407846193369126	0.632243209126398	0.685548338170073
