bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-10_task-UA_acq-0500_run-1_bold	0.00041581514762516046	0.014288671501925547	1	43.85077165629823	1.2821320784318768	1.0032764376606693	0.6280718718196117	1156.01708984375	0.11476735758564638	69	8.857509627727856	1.7227299083825358	1.6536611073772554	1.9152119511036854	1.5993166666666667	0.00875663	0.0026487144641578197	0.05239924415946007	779	76	76	42	6.659713783514864	0.5	2.526315689086914	2.526315689086914	3.0	9.587767908044817	229.48829429034305	765.0776977539062	259.644287109375	123996.0	88.98670196533203	3356.4784545898438	1163.86669921875	2.16151517462694	1295.1739336510154	9471.55859375	9441.6748046875	67790.0	7344.230615234375	11733.641259765625	1417.7193603515625	45.356807708740234
sub-10_task-UA_acq-0750_run-1_bold	0.0005123653846153847	0.011449474788461539	0	37.244300651271736	1.3159272118497116	1.0048008484585746	0.6388477835418669	934.8881225585938	0.1319494516132322	95	18.26923076923077	1.7125472691940617	1.6391458984671394	1.9071092424483793	1.5913866666666667	0.0122575	0.0009836117969825864	0.05013388767838478	520	76	76	40	6.749911022514585	0.75	2.526315689086914	2.526315689086914	3.0	9.43335696164546	288.74517508105134	961.6256103515625	352.4382019042969	114905.0	132.15771484375	4199.715527343731	1432.615966796875	2.3472526557208013	1545.4781623952922	11546.3271484375	11513.353515625	67079.0	8997.5947265625	14252.0109375	1705.6917724609375	54.30370330810547
sub-10_task-UA_acq-1000_run-1_bold	0.0006024871794871794	0.009880104128205128	0	30.100351147377868	1.1954315464010292	1.0041011732133676	0.6304961580601606	931.4746704101562	0.1673802177218691	146	37.43589743589744	1.7281871306580268	1.658256732559869	1.9146379927475448	1.6116666666666666	0.0142142	0.0025503095239400864	0.05333619937300682	390	76	76	42	6.427282283395554	1.0	2.526315689086914	2.526315689086914	3.0	9.734178743698818	360.84372099738613	1074.7342529296875	396.4943542480469	123781.0	126.44884490966797	4625.12890625	1602.0997314453125	2.2293653915029585	1827.9457378026475	12924.3876953125	12880.4443359375	68125.0	9954.8001953125	16116.356249999997	2004.0118408203125	57.520076751708984
sub-10_task-UA_acq-2500_run-1_bold	0.0014900641025641028	0.003952546794871795	0	37.566434700451644	1.1603068438709672	1.0089131995483869	0.6433430921601293	148.08633422851562	0.09294381700995627	10	6.410256410256411	2.7056713907442824	2.5304517672177855	2.8525057383483943	2.734056666666667	0.0109267	0.01759384013712406	0.0552634671330452	156	76	76	42	2.3866140515228844	2.5	2.526315689086914	2.526315689086914	3.0	19.66720640931008	252.8177933086949	2108.6455078125	1098.94189453125	120634.0	891.9845367431641	7003.698583984371	2662.536865234375	1.3306212049011634	5269.333339894016	14958.544921875	13758.501953125	65236.0	7854.84130859375	26094.46435546875	5764.818359375	50.71271514892578
sub-10_task-loc_acq-1000_run-1_bold	0.0010754022988505748	0.009678640689655172	0	30.038726696531793	1.216781018728324	1.0186501060693645	0.6241888242433941	1125.19677734375	0.14605404398207836	49	28.160919540229884	1.7196678248800632	1.6575363158645755	1.898567158775614	1.6029	0.0168646	0.0031464453786611557	0.053163304924964905	174	76	76	42	6.470774100351269	1.0	2.526315689086914	2.526315689086914	3.0	10.734464150610455	321.8571487205627	1023.3680419921875	365.0684814453125	124400.0	122.32220726013183	4544.385644531246	1581.4212646484375	2.475256259731613	1827.1957495710208	13078.0986328125	13039.216796875	67410.0	10103.4265625	16265.57138671875	2015.078857421875	60.16777801513672
sub-11_task-AA_acq-0500_run-1_bold	0.00038327342747111683	0.015806362516046214	1	39.34860102994865	1.2208576804627242	1.0009645780462735	0.5356630790560444	2397.558349609375	0.0782652160075792	10	1.2836970474967908	1.7703590768970459	1.7032115260128788	2.005169038011592	1.6026966666666667	0.00949774	-0.01293185818940401	0.05428123474121094	779	76	76	42	6.946991809015094	0.5	2.526315689086914	2.526315689086914	3.0	16.15415969114654	143.59531631519278	531.142578125	174.8804931640625	150620.0	60.78210258483887	2324.733837890623	887.0428466796875	3.076377645091881	1156.1267670415743	8852.263671875	8857.5771484375	45920.0	6946.47998046875	10814.999755859373	1275.009521484375	43.128639221191406
sub-11_task-AA_acq-0750_run-1_bold	0.0001593063583815029	0.01204983294797688	1	24.60846857140923	1.046336273416988	0.9738103648841698	0.546160493650895	1899.41748046875	0.09771852421223978	7	1.348747591522158	1.761536507231609	1.681222983472466	2.0104732048890273	1.5929133333333334	0.00741382	-0.01350925862789154	0.05417642369866371	519	76	76	40	7.060605445967814	0.75	2.526315689086914	2.526315689086914	3.0	16.717646236786546	185.8142785988159	670.0409545898438	239.9830322265625	140583.0	89.76608810424806	2866.473071289062	1101.3536376953125	3.258977639513917	1358.7122706217276	10765.0078125	10763.6826171875	45611.0	8441.78955078125	13117.796875	1524.4534912109375	51.972957611083984
sub-11_task-AA_acq-1000_run-1_bold	0.0005131362467866324	0.01808744763496144	1	30.265117138788668	1.190671705438144	0.9508144263402067	0.5340151464778329	2351.42138671875	0.12726080701876588	52	13.367609254498715	1.7763124104291936	1.7061446511294307	2.0172459134914837	1.6055466666666665	0.0114093	-0.010880175046622753	0.05450589954853058	389	76	76	42	6.965195063778478	1.0	2.526315689086914	2.526315689086914	3.0	18.51886544128717	195.4571314816627	702.8841552734375	240.2495880126953	150778.0	85.86672248840333	2987.1876220703125	1191.3875732421875	3.0093757603706077	1540.7147236268513	11923.5830078125	11920.3876953125	45941.0	9337.45703125	14575.544921875	1711.4033203125	46.80780792236328
sub-11_task-AA_acq-2500_run-1_bold	0.0011830769230769232	0.004923558012820513	0	28.534837525999993	1.0678913978709679	0.9654053138064512	0.5782330449278347	213.65403747558594	0.06482997203190982	5	3.2051282051282053	2.6901515303045898	2.6060638535556735	2.8275840706914295	2.6368066666666667	0.00924188	-0.0028139406349509954	0.0659138411283493	156	76	76	42	2.6306217933539955	2.5	2.526315689086914	2.526315689086914	3.0	24.264267400613967	145.99405929208632	1568.46337890625	858.71923828125	148701.0	732.5161743164062	5167.92724609375	2089.083984375	1.5878939879319587	4423.366884571127	13464.564453125	12687.13671875	46237.0	7222.82919921875	22605.113281249993	4822.81396484375	48.67759323120117
sub-11_task-UA_acq-0500_run-1_bold	0.0004578865979381444	0.013952138530927836	4	39.28822980344517	1.2233727259483873	1.0056700692903227	0.5350449144483862	2438.3916015625	0.0837504295716312	15	1.9329896907216495	1.7536778959558674	1.690762567184868	1.988504454016068	1.5817666666666668	0.00809113	-0.012119609862565994	0.05381128937005997	776	76	76	42	6.914102484691335	0.5	2.526315689086914	2.526315689086914	3.0	15.905708274584718	142.16638648687587	529.5955810546875	173.61654663085938	150774.0	60.6424861907959	2314.070751953126	886.3444213867188	3.3344097243926614	1153.693286886542	8841.4404296875	8848.0966796875	45876.0	6924.8524169921875	10799.264404296875	1279.703369140625	45.30079650878906
sub-11_task-UA_acq-0750_run-1_bold	0.00034891891891891897	0.010121491351351352	2	25.18577837996133	1.0776504110251446	0.9980061619922628	0.5467139273332324	1851.81298828125	0.09281351688758607	4	0.7722007722007722	1.7556967153762466	1.6792675667280978	1.998182579400642	1.58964	0.00910808	-0.013838681392371655	0.05479823797941208	518	76	76	40	7.024023854463904	0.75	2.526315689086914	2.526315689086914	3.0	16.64544404969303	186.60961406168963	671.7109375	242.00543212890625	140536.0	89.98033332824707	2878.3848266601562	1097.5634765625	3.3018149876337457	1367.2053805960966	10740.1220703125	10742.736328125	45612.0	8408.2880859375	13098.744482421875	1529.410888671875	55.14965057373047
sub-11_task-UA_acq-1000_run-1_bold	0.00023352185089974293	0.010185808688946018	1	30.382858836701068	1.2478560789690722	0.9782257618556708	0.5349641608748579	2236.08447265625	0.09838261692402582	3	0.7712082262210797	1.7488976179031468	1.6781117333488358	1.9803977870272713	1.5881833333333333	0.00795039	-0.011533075012266636	0.054523978382349014	389	76	76	42	6.894520017062839	1.0	2.526315689086914	2.526315689086914	3.0	18.150264162786357	200.16677343498506	708.1506958007812	244.79879760742188	150593.0	86.12915802001953	3055.426953124999	1196.1627197265625	3.178828633776744	1546.7421387007173	11875.8203125	11872.384765625	46009.0	9295.46875	14521.99453125	1721.984375	56.82425308227539
sub-11_task-UA_acq-2500_run-1_bold	0.0028940384615384613	0.003928029679487179	0	30.26244065038712	1.157186124451613	1.0244216657419356	0.5783889952695843	210.47286987304688	0.07764031106838268	9	5.769230769230769	2.7003977112461874	2.6102953120571497	2.852497821681413	2.6384	0.0089909	-0.00290469778701663	0.06520143151283264	156	76	76	42	2.6181069793388785	2.5	2.526315689086914	2.526315689086914	3.0	24.43025697080457	139.3911676063681	1575.4395751953125	863.8101806640625	148798.0	742.9018341064453	5189.848046874999	2100.8857421875	1.6024676924941312	4432.704093269509	13445.8359375	12675.818359375	46233.0	7212.83837890625	22600.784765625	4841.54443359375	52.573020935058594
sub-11_task-loc_acq-1000_run-1_bold	0.0005578735632183908	0.007508128390804597	0	30.528987057167644	1.2981426115606929	1.012649273179191	0.5319408590176014	2312.992919921875	0.10020189119850606	0	0.0	1.7305035201695746	1.6602556909726338	1.9596482028694233	1.5716066666666666	0.0231069	-0.010538707487285137	0.053095463663339615	174	76	76	42	6.966227673019124	1.0	2.526315689086914	2.526315689086914	3.0	18.708817045555314	194.87716426097913	694.9107666015625	242.29273986816406	151065.0	86.36865692138672	2983.0734863281227	1187.94482421875	3.4486936923001386	1540.3274227543411	11964.3271484375	11966.41796875	45652.0	9386.68203125	14578.49599609375	1717.757080078125	64.52583312988281
sub-12_task-AA_acq-0500_run-1_bold	0.0031771794871794873	0.028746825384615385	0	45.46087302213095	1.2239890868421044	0.9847394776251606	0.6115430944679642	1605.2647705078125	0.13392744437129925	67	8.58974358974359	1.8944391490290002	1.82196153073158	2.0893192496887543	1.7720366666666667	0.0168033	-0.016285577788949013	0.08783623576164246	780	76	76	42	5.888626744975703	0.5	2.526315689086914	2.526315689086914	3.0	14.587977566926028	206.02020852286756	726.5186767578125	230.33729553222656	128074.0	72.66658554077148	3097.9557617187484	1156.07568359375	1.4454544280292172	1551.1218962309706	9734.0947265625	9649.6474609375	65459.0	7353.76904296875	12619.531640624999	1638.6798095703125	30.341991424560547
sub-12_task-AA_acq-0750_run-1_bold	0.010133115384615385	0.03272864634615384	0	41.212053012312126	1.145388162350674	1.0048710103853566	0.6242370027246963	1287.4613037109375	0.23990327357371213	89	17.115384615384617	1.8678698431193326	1.7937267379429636	2.0908194580817008	1.7190633333333334	0.0258263	-0.015299826860427856	0.08947282284498215	520	76	76	40	6.066256064832727	0.75	2.526315689086914	2.526315689086914	3.0	11.567481403232808	276.0034966979059	907.6589965820312	306.7989196777344	118513.0	92.03185424804687	3814.640673828124	1381.9974365234375	1.2609443843189343	1750.2901030472296	11506.9423828125	11388.548828125	65011.0	8798.8701171875	14856.8564453125	1877.345947265625	28.592308044433594
sub-12_task-AA_acq-1000_run-1_bold	0.007492666666666666	0.03216611179487179	0	36.31335340866323	0.977986428200514	0.9171450622107973	0.6166899354699011	1117.5634765625	0.2856751496154366	96	24.615384615384617	1.9580096380626129	1.9306296600496633	2.2012925874715084	1.7421066666666667	0.0188706	-0.019585467875003815	0.09681692719459534	390	76	76	42	5.531110272548928	1.0	2.526315689086914	2.526315689086914	3.0	13.167634104788853	348.97770002500266	1063.4896240234375	377.97064208984375	127552.0	108.72649421691895	4315.664990234375	1594.46923828125	1.1325386489866087	2234.3553838281214	13211.9892578125	13074.64453125	65954.0	9710.945654296875	17387.75498046875	2363.8193359375	28.780994415283203
sub-12_task-AA_acq-2500_run-1_bold	0.0066155128205128205	0.01290517705128205	0	45.47119134464516	1.074626984	0.9663981530967741	0.6206972715907226	179.3625030517578	0.22269922414025883	43	27.564102564102566	2.7636131996007265	2.6943069820621406	2.937859283406706	2.658673333333333	0.0210432	-0.010394502431154251	0.09320872277021408	156	76	76	42	2.2068088355946953	2.5	2.526315689086914	2.526315689086914	3.0	22.395116976928467	228.84721746207373	2131.503173828125	1053.5570068359375	125561.0	850.7857666015625	7615.9736328125	2859.67822265625	1.953581137293865	5661.2745836055	15933.0126953125	14419.9921875	63335.0	8170.122900390625	28718.788085937496	6534.26708984375	31.01409149169922
sub-12_task-UA_acq-0500_run-1_bold	0.0052776447876447885	0.0327808731016731	3	45.584720154432915	1.2549846851804105	1.0133403083118557	0.6153973585922311	1470.3525390625	0.14002941989698467	65	8.365508365508365	1.8962715108434078	1.853208615306561	2.1111692505569954	1.7244366666666666	0.0140495	-0.019932907074689865	0.08638035506010056	777	76	76	42	5.795865599457232	0.5	2.526315689086914	2.526315689086914	3.0	14.52855686574993	216.34860883504302	747.2655639648438	240.5230712890625	127283.0	75.52096557617188	3150.7089111328114	1173.271240234375	1.2427447056744843	1565.7162618193852	9712.412109375	9615.173828125	66182.0	7306.702368164062	12656.518994140624	1658.9586181640625	28.548141479492188
sub-12_task-UA_acq-0750_run-1_bold	0.0035635576923076923	0.03299597346153846	0	39.89689228321773	1.1748270444701352	0.954899771926782	0.6285588604054185	1116.649169921875	0.15836055314074873	41	7.884615384615385	1.8617253289027038	1.7813450707842933	2.078457582590484	1.7253733333333334	0.0167362	-0.021631253883242607	0.09112801402807236	520	76	76	40	6.015046322558423	0.75	2.526315689086914	2.526315689086914	3.0	11.636532746337254	283.4239732862241	933.6906127929688	322.31695556640625	118089.0	104.17498168945312	3877.6521972656233	1398.712158203125	1.311916618494168	1758.5023293981708	11475.443359375	11349.0048828125	65327.0	8763.5138671875	14839.037402343749	1886.7548828125	32.522457122802734
sub-12_task-UA_acq-1000_run-1_bold	0.010000153846153846	0.02374082923076923	0	33.15371207899742	1.1095717887146521	0.9999144146272501	0.6153702541749775	1156.6556396484375	0.2058916616581515	49	12.564102564102564	1.9475386643550483	1.883707574851814	2.1360750848799976	1.8228333333333333	0.0148711	-0.017772505059838295	0.0976012721657753	390	76	76	42	5.5861133631850235	1.0	2.526315689086914	2.526315689086914	3.0	13.439574295104716	335.0051876131977	1039.1060791015625	365.0725402832031	128078.0	107.23237648010254	4241.827026367187	1575.124267578125	1.0114685092796298	2200.792686535955	13231.7890625	13122.560546875	65796.0	9731.294921875	17385.06884765625	2349.121826171875	33.26724624633789
sub-12_task-UA_acq-2500_run-1_bold	0.0042197435897435905	0.007580426858974358	0	37.07641464967742	1.0799131307741938	0.973122283935484	0.6208959573632158	178.8758087158203	0.11564236182025776	12	7.6923076923076925	2.804905699775004	2.7183380246837148	2.9269857413079636	2.7693933333333334	0.024501	-0.010453332215547562	0.09371747076511383	156	76	76	42	2.2018305514110437	2.5	2.526315689086914	2.526315689086914	3.0	22.047323445471953	219.53073117018872	2161.5390625	1055.832763671875	125475.0	868.2766662597656	7811.568261718749	2927.40869140625	1.8510338224504999	5721.421323216007	15977.783203125	14468.341796875	63281.0	8147.95947265625	28841.712890625	6570.99951171875	39.00804138183594
sub-12_task-loc_acq-1000_run-1_bold	0.003976954022988505	0.021501651724137927	0	31.01848648641618	1.0936780859537574	0.9740284659537576	0.6134256521565906	1176.9228515625	0.1519075698835929	32	18.39080459770115	1.8762560236465233	1.8097936135814037	2.0726111240248333	1.7463633333333333	0.0237026	-0.02305864356458187	0.0928485319018364	174	76	76	42	5.659453384328968	1.0	2.526315689086914	2.526315689086914	3.0	16.86194430367526	322.13969511350746	1016.8480224609375	363.4317321777344	127927.0	113.18757781982421	4132.051806640624	1581.9019775390625	1.3472342033393616	2174.2781411966066	13330.1953125	13204.6337890625	65333.0	9918.5498046875	17417.7109375	2333.181640625	37.65126037597656
sub-15_task-AA_acq-0500_run-1_bold	0.0031001666666666673	0.025495336025641024	0	45.35965138189987	1.2842218604621307	1.0087612455070614	0.5533868493878458	2768.43798828125	0.22228473323714154	270	34.61538461538461	1.9200867881021282	1.7833123625291332	2.1418780017772514	1.83507	0.029144	-0.026880938559770584	0.06791483610868454	780	76	76	42	5.914426404160096	0.5	2.526315689086914	2.526315689086914	3.0	25.70629945649696	152.80854122667057	522.1278076171875	185.8795623779297	140706.0	62.213483810424805	2116.86474609375	903.677978515625	0.6345534970704358	1752.4343744198925	10223.244140625	10260.4091796875	54733.0	7474.8283203125	12951.934374999999	1734.794677734375	31.169662475585938
sub-15_task-AA_acq-0750_run-1_bold	0.002988188824662813	0.027017092870905587	1	40.76112041691121	1.1965139047490354	0.9456747565444019	0.5637293090252331	2183.344970703125	0.26613180775694933	218	42.00385356454721	1.906260885314756	1.7748059038577837	2.1496600854198173	1.7943166666666668	0.0227271	-0.027309831231832504	0.06986434757709503	519	76	76	40	6.0437537125284795	0.75	2.526315689086914	2.526315689086914	3.0	25.943534190373217	200.6377783512034	660.1878662109375	257.96185302734375	131374.0	90.28348884582519	2555.068212890623	1115.3175048828125	0.8996013828156757	2059.764494061797	12417.283203125	12458.4677734375	54181.0	9132.3857421875	15638.3056640625	2061.360107421875	33.63079833984375
sub-15_task-AA_acq-1000_run-1_bold	0.0016837532133676092	0.012877402005141387	1	30.899075360695893	1.3159236050515464	0.9987258243041238	0.5517837310452408	2527.801513671875	0.15585689989907864	83	21.336760925449873	1.8327106054794147	1.7167609015512826	2.052364248220295	1.7290066666666668	0.0110495	-0.025247355923056602	0.06567247211933136	389	76	76	42	5.88275691573435	1.0	2.526315689086914	2.526315689086914	3.0	26.694137004981467	215.90286217958152	687.583251953125	261.93023681640625	140757.0	83.11178436279297	2692.6305175781154	1210.9468994140625	0.8851191627353643	2321.691368615696	13708.001953125	13711.6123046875	54722.0	10057.09150390625	17372.4939453125	2330.792724609375	52.169677734375
sub-15_task-AA_acq-2500_run-1_bold	0.010618910256410258	0.037761760897435895	0	121.14843702012902	1.1705763620645173	0.9547738902580651	0.5723072117804648	242.96922302246094	1.323254250496709	142	91.02564102564102	2.9136008414438366	2.8239701122144902	3.0312324121170207	2.8856	0.0786725	-0.019785823300480843	0.07840507477521896	156	76	76	42	2.171168545103049	2.5	2.526315689086914	2.526315689086914	3.0	23.909478108587308	170.82588188032292	1489.0177001953125	890.7637939453125	139088.0	742.2145568847657	4632.438208007808	1702.7314453125	2.2333206773977663	5668.036060519974	15167.046875	13874.6103515625	55689.0	7272.08759765625	27339.029296875	6390.3310546875	14.993916511535645
sub-15_task-UA_acq-0500_run-1_bold	0.0017230680359435174	0.0348462785622593	1	47.615074520578474	1.162707428393316	0.9477017123778919	0.5550494535311489	2646.630126953125	0.2978145877120919	333	42.74711168164313	2.014505054671082	1.8674427825388424	2.2600857148077376	1.9159866666666667	0.0349096	-0.026327015832066536	0.07307982444763184	779	76	76	42	5.843063881909079	0.5	2.526315689086914	2.526315689086914	3.0	23.820598081258904	164.51943824561937	543.9434814453125	191.6746826171875	140957.0	58.27564926147461	2189.5736816406247	929.6529541015625	0.5235409142548475	1802.3035243350269	10201.474609375	10233.9765625	54788.0	7439.59169921875	12966.69423828125	1751.4583740234375	26.200809478759766
sub-15_task-UA_acq-0750_run-1_bold	0.003252980769230769	0.01397079971153846	0	38.41284094441235	1.3602619004816956	1.0097513842389205	0.5645193821820574	2121.52685546875	0.173941028689324	134	25.76923076923077	1.8736219955442037	1.7498169445314782	2.1080857087678	1.7629633333333334	0.0259656	-0.028353415429592133	0.06984693557024002	520	76	76	40	5.980480265408676	0.75	2.526315689086914	2.526315689086914	3.0	27.526817092059364	197.79635409666525	657.3220825195312	258.8428649902344	131139.0	94.74263000488281	2531.8900146484366	1105.7525634765625	0.8944968841793619	2090.492293752563	12406.166015625	12444.7451171875	54247.0	9096.39638671875	15666.024902343748	2080.874755859375	45.56070327758789
sub-15_task-UA_acq-1000_run-1_bold	0.008315192802056556	0.016932547455012853	1	32.821533385103116	1.2400352768041232	1.0451716088917522	0.552260896715357	2539.373779296875	0.2331799199687299	160	41.131105398457585	1.8550515089047555	1.7282163186731465	2.08979820804112	1.74714	0.0203841	-0.025509513914585114	0.06725963950157166	389	76	76	42	5.877664400055731	1.0	2.526315689086914	2.526315689086914	3.0	26.725842215673843	215.99014061218338	696.3270263671875	262.43804931640625	140809.0	83.846435546875	2748.7885742187505	1222.284423828125	0.8945849541769801	2317.444089701647	13696.2001953125	13708.16015625	54762.0	10036.986376953126	17346.85078125	2332.224853515625	42.89625549316406
sub-15_task-UA_acq-2500_run-1_bold	0.0059594230769230766	0.01960113717948718	0	76.76981394406454	1.0780854458709686	0.9156440189032257	0.5688605932944499	243.2747039794922	0.7055011818358484	123	78.84615384615384	2.8351904222109305	2.7382603171420223	2.923197616157437	2.844113333333333	0.0489414	-0.015188271179795265	0.0772370994091034	156	76	76	42	2.1569027553948845	2.5	2.526315689086914	2.526315689086914	3.0	26.394986507519892	178.60814091917737	1450.9698486328125	876.5474853515625	140615.0	707.4531433105469	4431.93271484375	1676.3511962890625	2.4327533064293982	5529.454016920976	14994.43359375	13699.2958984375	54756.0	7214.6461181640625	27164.1015625	6351.31591796875	20.61756134033203
sub-15_task-loc_acq-1000_run-1_bold	0.0017436206896551724	0.010373826379310344	0	29.16869549387283	1.3073057298265904	1.0049160665317929	0.5510779368171993	2577.60986328125	0.14087320619459243	38	21.839080459770116	1.8112442854028215	1.6976659007925154	2.0237336220826156	1.7123333333333333	0.012239	-0.025719022378325462	0.06479303538799286	174	76	76	42	5.89113467824909	1.0	2.526315689086914	2.526315689086914	3.0	27.037595179149594	215.90240972529122	686.0241088867188	260.6195068359375	140898.0	82.17642250061036	2695.00634765625	1210.7313232421875	1.0075454943973563	2314.3608851857216	13753.158203125	13758.47265625	54591.0	10111.15283203125	17412.2158203125	2335.432373046875	58.80561828613281
sub-16_task-AA_acq-0500_run-1_bold	0.00021365038560411308	0.011599413367609255	2	39.24984060755473	1.2445185790733613	0.9963631219305015	0.5954758117959263	2019.508056640625	0.07805457665046815	3	0.3856041131105398	1.8764485240112265	1.8316436144496444	2.078295290917368	1.7194066666666667	0.00522379	-0.01310430932790041	0.0675501674413681	778	76	76	42	5.993709657018782	0.5	2.526315689086914	2.526315689086914	3.0	17.31081441299163	178.3275966364673	668.4644165039062	203.49281311035156	132071.0	69.1637954711914	2819.204345703125	1096.519775390625	1.2803418489508207	1524.0629578895146	9637.98046875	9579.6015625	61766.0	7247.09228515625	12290.997802734375	1598.262939453125	45.63758850097656
sub-16_task-AA_acq-0750_run-1_bold	0.00037457364341085276	0.010606856937984495	4	29.540450824019405	1.1789277781165042	0.9902378186796118	0.6035789605923542	1641.0347900390625	0.07541817624197135	0	0.0	1.828545536782255	1.7691415286327015	2.0564017483807304	1.6600933333333332	0.0146064	-0.011979646980762482	0.06946559250354767	516	76	76	40	6.19155369176348	0.75	2.526315689086914	2.526315689086914	3.0	16.091685350406504	207.308979323402	778.5908203125	254.64425659179688	123502.0	93.2540382385254	3198.7533569335938	1232.583984375	1.7772121235435652	1595.3407969686461	10881.146484375	10799.6552734375	60067.0	8282.151171875	13765.06748046875	1744.2415771484375	52.35134506225586
sub-16_task-AA_acq-1000_run-1_bold	0.0003539074550128535	0.0075827594601542425	1	27.555201476005166	1.2188745294587635	1.0024978720618565	0.5938403120698769	1823.0408935546875	0.0987799660624582	1	0.2570694087403599	1.8343603977743503	1.7798448623913472	2.0367129975983698	1.6865233333333334	0.0118957	-0.012019829824566841	0.06748684495687485	389	76	76	42	5.912455431886233	1.0	2.526315689086914	2.526315689086914	3.0	20.834793321706346	242.57862263824825	870.086669921875	285.0599365234375	132182.0	95.51441192626953	3614.3593627929686	1435.8880615234375	1.7268902964760544	1987.572335352796	12797.1484375	12692.5654296875	61750.0	9616.673486328125	16332.473388671871	2146.73291015625	61.55387496948242
sub-16_task-AA_acq-2500_run-1_bold	0.003518910256410256	0.0035782087179487177	0	27.132939960000005	1.112124593935484	1.015769484387097	0.6066172863907987	214.38157653808594	0.04696399893637054	0	0.0	2.7732902822756436	2.692216981979091	2.890240531514507	2.737413333333333	0.0159704	-0.0161033533513546	0.08066483587026596	156	76	76	42	2.315827082058754	2.5	2.526315689086914	2.526315689086914	3.0	22.661473506867658	228.38625703110037	1952.754638671875	956.38330078125	132311.0	764.495849609375	6904.6875	2577.57568359375	1.4575761184404907	5734.71044866772	15541.9892578125	14305.720703125	58720.0	7771.498364257813	27213.988378906233	6177.3173828125	51.8885498046875
sub-16_task-UA_acq-0500_run-1_bold	0.00021549549549549547	0.010304880270270272	3	38.53153421960045	1.2363378642654637	0.9997073851546375	0.5969615975948155	1887.9075927734375	0.07805035261945972	3	0.3861003861003861	1.86855428768122	1.8200734056565526	2.073339457387108	1.71225	0.0061521	-0.012429620139300823	0.06613869220018387	777	76	76	42	5.983445325298613	0.5	2.526315689086914	2.526315689086914	3.0	16.2748180528312	187.45673857376858	687.0355224609375	209.87481689453125	132140.0	69.01540145874023	2910.4561401367173	1122.880126953125	1.1956303824969607	1534.8111000468157	9658.16015625	9597.068359375	61656.0	7248.0164794921875	12346.031494140625	1603.923828125	48.02065658569336
sub-16_task-UA_acq-0750_run-1_bold	0.00036158301158301163	0.011109857027027027	2	28.98141123139267	1.1647726600967119	0.990770346054159	0.6044092550571466	1617.36328125	0.08389052747268501	1	0.19305019305019305	1.8415180371243087	1.780624654089	2.070742790617259	1.6731866666666668	0.00868656	-0.01168594229966402	0.07018470019102097	518	76	76	40	6.163676512355255	0.75	2.526315689086914	2.526315689086914	3.0	15.73617140959949	208.9816689006264	780.184326171875	254.63861083984375	123358.0	92.67957649230956	3211.18956298828	1234.8223876953125	1.566365693888856	1610.2001197894692	10825.380859375	10733.3251953125	60216.0	8227.481689453125	13741.670654296875	1741.369140625	51.72303009033203
sub-16_task-UA_acq-1000_run-1_bold	0.0005724421593830334	0.010982582005141388	1	28.02085717685567	1.1974124236597934	0.9833884329896903	0.5950369441077111	1750.5267333984375	0.10038326021792654	7	1.7994858611825193	1.8599447735186991	1.8116263219875623	2.061127998568535	1.7070800000000002	0.008783	-0.012019006535410881	0.0673384740948677	389	76	76	42	5.895779663779808	1.0	2.526315689086914	2.526315689086914	3.0	20.217134109503466	248.0369916068632	877.1375732421875	289.37384033203125	132078.0	96.06514472961426	3619.4424560546827	1433.701416015625	1.6380892463081764	2000.1759020638224	12744.3154296875	12639.142578125	61746.0	9561.326904296875	16302.85205078125	2143.74365234375	53.41333770751953
sub-16_task-UA_acq-2500_run-1_bold	0.0007457051282051281	0.0031849698717948717	0	27.496340486903236	1.0960884085161293	0.9922496933548388	0.6077614685828562	210.12808227539062	0.04322421061269094	0	0.0	2.7270873646452087	2.6490988552657306	2.8605965720032285	2.6715666666666666	0.0102744	-0.016977669671177864	0.08106358349323273	156	76	76	42	2.303795590036033	2.5	2.526315689086914	2.526315689086914	3.0	23.35471334364596	238.11393378202405	1964.00537109375	959.86767578125	132054.0	764.3682830810546	6938.914916992185	2599.975830078125	1.5538818634944445	5715.849982066779	15443.8916015625	14211.48046875	59076.0	7701.267822265625	27045.373046875	6168.67236328125	54.35990524291992
