subject	tr	task	roi	beta	tval	zval
sub-03	1000	UA	hMT+ R	0.1004626135705209	1.0058142564269235	0.9934752126211891
sub-03	1000	UA	V1 L	0.43306009148547914	2.8110736450782743	2.7841451395932055
sub-03	1000	UA	V1 R	0.33978652885155836	3.5766957006026283	3.518788483910453
sub-03	2500	AA	hMT+ L	0.7141609202902945	5.724930723762019	5.284901542248379
sub-03	2500	AA	hMT+ R	0.4571055468983846	3.420494116110371	3.1861726307460017
sub-03	2500	AA	V1 L	0.8895380828145688	5.467525083874577	5.135895272930934
sub-03	2500	AA	V1 R	0.6521940652310652	6.126919506363045	5.650690947149631
sub-03	2500	UA	hMT+ L	0.19657724383273772	1.1973765172490327	1.1763181445288902
sub-03	2500	UA	hMT+ R	0.055316826860134234	0.23116815546482208	0.2216924692654418
sub-03	2500	UA	V1 L	0.9078875767850605	3.979311336426563	3.823088904102588
sub-03	2500	UA	V1 R	0.2969389240155023	1.7393529389498088	1.706004592370006
sub-05	0500	AA	hMT+ L	0.9079014261263927	7.597946207522429	7.425480772514285
sub-05	0500	AA	hMT+ R	1.181559049294535	8.185639897459497	7.965377414887808
sub-05	0500	AA	V1 L	1.4885526507220495	8.256540517926545	8.064741511571718
sub-05	0500	AA	V1 R	1.109666217754804	7.642406785080993	7.482323240443496
sub-05	0500	UA	hMT+ L	0.8366629449567267	6.01032055061883	5.923005714101356
sub-05	0500	UA	hMT+ R	0.912719205606218	5.507878890552833	5.4382882535649735
sub-05	0500	UA	V1 L	1.105459201197686	5.175807411383262	5.119332776388244
sub-05	0500	UA	V1 R	0.8356176824722074	4.659227095373863	4.62206925717474
sub-05	0750	AA	hMT+ L			
sub-05	0750	AA	hMT+ R			
sub-05	0750	AA	V1 L			
sub-05	0750	AA	V1 R			
sub-05	0750	UA	hMT+ L	1.2121391641589765	8.433345609086532	8.110199655034506
sub-05	0750	UA	hMT+ R	1.1428259724251986	6.869477960578444	6.686021124832752
sub-05	0750	UA	V1 L	1.6465919374815012	10.543003858689927	9.979805464529019
sub-05	0750	UA	V1 R	1.3771032828307175	9.118554690202524	8.749684829414324
sub-05	1000	AA	hMT+ L	1.1501902346851374	8.993569358547278	8.478576142474067
sub-05	1000	AA	hMT+ R	1.6170722060057605	12.055516591259437	11.000220075273964
sub-05	1000	AA	V1 L	1.62668284229566	7.844946836279152	7.491966626365365
sub-05	1000	AA	V1 R	1.3486598825785356	8.123041602037794	7.769085532744566
sub-05	1000	UA	hMT+ L	0.48000204765054627	2.9338232748283244	2.8965897183631073
sub-05	1000	UA	hMT+ R	0.6363978086302905	3.070905986301665	3.0393297834903197
sub-05	1000	UA	V1 L	1.1220965246714407	4.413858833452095	4.341805876468081
sub-05	1000	UA	V1 R	0.8500478076937291	4.249453309518685	4.192927909034461
sub-05	2500	AA	hMT+ L	0.9378766530241414	7.917563634602395	6.9152171647956235
sub-05	2500	AA	hMT+ R	1.0959116426689808	8.18769962988664	7.082088700783782
sub-05	2500	AA	V1 L	1.7519625632228968	8.437569379446218	7.403632599333576
sub-05	2500	AA	V1 R	1.2935807424232384	8.405320803305628	7.409817895509559
sub-05	2500	UA	hMT+ L	0.6649100703887592	4.743907804315658	4.424465015024707
sub-05	2500	UA	hMT+ R	0.7968840650047782	5.230939550655342	4.838286660067958
sub-05	2500	UA	V1 L	1.1624297241775	5.200592572033163	4.90121212761689
sub-05	2500	UA	V1 R	0.9941768632784491	5.53232837758607	5.192194376123738
sub-06	0500	AA	hMT+ L	0.5475046884512387	2.9180299640800214	2.902649409618492
sub-06	0500	AA	hMT+ R	0.2483460971100815	1.7191534790017515	1.7137413484006625
sub-06	0500	AA	V1 L	0.20820107994623333	1.1296932983040515	1.128242447683946
sub-06	0500	AA	V1 R	0.1681423745641713	1.1283001959985708	1.1270007972018614
sub-06	0500	UA	hMT+ L	0.6004065431462697	4.449909762510072	4.408974227977932
