subject	tr	task	roi	beta	tval	zval
sub-22	0750	UA	hMT+ L	0.6681936876453398	6.54111562310511	6.343846219428842
sub-22	0750	UA	hMT+ R	0.4117511765853731	3.3377177639324236	3.245159117371859
sub-22	0750	UA	V1 L	0.21073171792350637	1.6242507404424917	1.6177032866704641
sub-22	0750	UA	V1 R	0.17084458840304384	1.5856147604758595	1.5801277126826847
sub-22	1000	UA	hMT+ L	0.7624487413265377	8.106980983092328	7.635915953597514
sub-22	1000	UA	hMT+ R	0.4720363459380955	4.529197302354937	4.346365904134771
sub-22	1000	UA	V1 L	0.2735797874324721	2.362199768439238	2.3326133547802037
sub-22	1000	UA	V1 R	0.1293616883177072	1.5750733558587722	1.5644921787921895
sub-22	2500	UA	hMT+ L	0.7041248537117661	3.311882330602221	3.180232844273569
sub-22	2500	UA	hMT+ R	0.5480081827767325	2.8178176618701793	2.7436434757576773
sub-22	2500	UA	V1 L	-0.029178582155298345	-0.09632446829047477	-0.09546774624905909
sub-22	2500	UA	V1 R	0.04670287254574262	0.14143522908515083	0.14185805766352644
sub-23	0500	UA	hMT+ L	0.5933189317645288	5.499476987831107	5.409436213657128
sub-23	0500	UA	hMT+ R	0.5412019583396083	5.886417797135519	5.807315370833129
sub-23	0500	UA	V1 L	0.10407364209966836	1.1445002811874536	1.142651527768978
sub-23	0500	UA	V1 R	0.1229289841949931	1.7084151247448283	1.7038086064192328
sub-23	0750	UA	hMT+ L	0.21225632346807186	1.2493030484254546	1.2442013483930336
sub-23	0750	UA	hMT+ R	0.21268113499993793	1.7453864680961233	1.7399286967070045
sub-23	0750	UA	V1 L	-0.13990576894538212	-1.2699857087893676	-1.265715643147639
sub-23	0750	UA	V1 R	-0.07220899741188855	-0.6101721814407288	-0.6093796294134457
sub-23	1000	UA	hMT+ L	0.42990053291083835	2.775951305818033	2.7338952223163218
sub-23	1000	UA	hMT+ R	0.4185653255835556	3.799498507172581	3.7351907924451915
sub-23	1000	UA	V1 L	0.19582968342802332	1.7928129647183495	1.7826117438647195
sub-23	1000	UA	V1 R	0.24069932039954037	2.9613666987476703	2.938422481320731
sub-23	2500	UA	hMT+ L	0.4189927455606283	2.9498374961400855	2.8008925858427824
sub-23	2500	UA	hMT+ R	0.4296591920542454	3.4205929390196577	3.305816686652552
sub-23	2500	UA	V1 L	0.26849372593928517	2.3890915295200688	2.344199802456123
sub-23	2500	UA	V1 R	0.3014365945647756	3.5222577726805318	3.4113876835222063
